League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,18/19 ,33 ,Rayo Vallecano ,Huesca ,0 ,0 ,56% ,44% ,16 ,10 ,3 ,3 ,9 ,4 ,4 ,3 ,8 ,3 ,3 ,8 ,12 ,10 ,4 ,2 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,null ,null ,9 ,5 ,7 ,5 ,3 ,3 ,348 ,279 ,247 (71%) ,171 (61%) ,27/72 (38%) ,25/72 (35%) ,7/29 (24%) ,1/21 (5%) ,14/25 (56%) ,6/16 (38%) ,183 ,179 ,74 ,74 ,31 ,26 ,20 ,32 ,7 ,11 ,26 ,28 ,59% ,41% ,11 ,3 ,1 ,0 ,6 ,1 ,4 ,2 ,5 ,1 ,2 ,4 ,2 ,0 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,6 ,2 ,5 ,1 ,0 ,1 ,194 ,136 ,150 (77%) ,85 (63%) ,20/35 (57%) ,12/32 (38%) ,4/15 (27%) ,0/9 (0%) ,10/15 (67%) ,1/4 (25%) ,42 ,32 ,19 ,11 ,8 ,15 ,3 ,2 ,10 ,11 ,52% ,48% ,5 ,7 ,2 ,3 ,3 ,3 ,0 ,1 ,3 ,2 ,1 ,4 ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,null ,null ,3 ,3 ,2 ,4 ,3 ,2 ,154 ,143 ,97 (63%) ,86 (60%) ,7/37 (19%) ,13/40 (33%) ,3/14 (21%) ,1/12 (8%) ,4/10 (40%) ,5/12 (42%) ,32 ,42 ,12 ,15 ,12 ,17 ,4 ,9 ,16 ,17 ,
LaLiga ,18/19 ,33 ,Barcelona ,Real Sociedad ,2 ,1 ,49% ,51% ,11 ,9 ,4 ,2 ,5 ,5 ,2 ,2 ,4 ,2 ,6 ,0 ,11 ,12 ,0 ,1 ,null ,null ,2 ,3 ,2 ,2 ,null ,null ,null ,null ,7 ,6 ,4 ,3 ,1 ,2 ,522 ,523 ,433 (83%) ,429 (82%) ,35/53 (66%) ,18/48 (38%) ,2/10 (20%) ,3/13 (23%) ,11/17 (65%) ,6/11 (55%) ,129 ,126 ,49 ,40 ,15 ,10 ,13 ,14 ,12 ,11 ,19 ,13 ,57% ,43% ,5 ,2 ,3 ,1 ,1 ,1 ,1 ,0 ,3 ,0 ,3 ,0 ,0 ,1 ,null ,null ,0 ,2 ,0 ,2 ,null ,null ,null ,null ,2 ,2 ,3 ,0 ,1 ,2 ,322 ,242 ,272 (84%) ,202 (83%) ,22/29 (76%) ,8/22 (36%) ,1/7 (14%) ,0/2 (0%) ,7/9 (78%) ,1/3 (33%) ,29 ,14 ,8 ,3 ,7 ,3 ,6 ,7 ,3 ,8 ,40% ,60% ,6 ,7 ,1 ,1 ,4 ,4 ,1 ,2 ,1 ,2 ,3 ,0 ,0 ,0 ,null ,null ,2 ,1 ,2 ,0 ,null ,null ,null ,null ,5 ,4 ,1 ,3 ,0 ,0 ,200 ,281 ,161 (81%) ,227 (81%) ,13/24 (54%) ,10/26 (38%) ,1/3 (33%) ,3/11 (27%) ,4/8 (50%) ,5/8 (63%) ,20 ,26 ,7 ,7 ,6 ,11 ,6 ,4 ,16 ,5 ,
LaLiga ,18/19 ,33 ,Levante ,Espanyol ,2 ,2 ,50% ,50% ,19 ,15 ,5 ,7 ,6 ,6 ,8 ,2 ,12 ,7 ,2 ,0 ,13 ,15 ,4 ,1 ,1 ,0 ,4 ,5 ,3 ,4 ,0 ,1 ,1 ,1 ,13 ,10 ,6 ,5 ,5 ,3 ,376 ,401 ,272 (72%) ,300 (75%) ,27/74 (36%) ,26/71 (37%) ,9/33 (27%) ,1/13 (8%) ,10/24 (42%) ,11/18 (61%) ,168 ,141 ,51 ,55 ,19 ,10 ,10 ,24 ,19 ,13 ,13 ,31 ,57% ,43% ,8 ,6 ,1 ,3 ,3 ,2 ,4 ,1 ,7 ,3 ,2 ,0 ,2 ,0 ,0 ,0 ,1 ,2 ,1 ,2 ,0 ,0 ,0 ,0 ,4 ,3 ,4 ,3 ,2 ,1 ,205 ,162 ,157 (77%) ,110 (68%) ,15/35 (43%) ,8/36 (22%) ,4/21 (19%) ,1/6 (17%) ,4/12 (33%) ,2/7 (29%) ,28 ,21 ,9 ,3 ,8 ,13 ,13 ,5 ,6 ,20 ,43% ,57% ,11 ,9 ,4 ,4 ,3 ,4 ,4 ,1 ,5 ,4 ,0 ,0 ,2 ,1 ,1 ,0 ,3 ,3 ,2 ,2 ,0 ,1 ,1 ,1 ,9 ,7 ,2 ,2 ,3 ,2 ,171 ,239 ,115 (67%) ,190 (79%) ,12/39 (31%) ,18/35 (51%) ,5/12 (42%) ,0/7 (0%) ,6/12 (50%) ,9/11 (82%) ,23 ,34 ,10 ,7 ,2 ,11 ,6 ,8 ,7 ,11 ,
LaLiga ,18/19 ,33 ,Getafe ,Sevilla ,3 ,0 ,35% ,65% ,10 ,12 ,3 ,2 ,2 ,6 ,5 ,4 ,2 ,7 ,2 ,3 ,19 ,15 ,3 ,6 ,1 ,1 ,3 ,1 ,0 ,1 ,0 ,1 ,null ,null ,9 ,4 ,1 ,8 ,2 ,0 ,260 ,465 ,156 (60%) ,353 (76%) ,32/85 (38%) ,27/62 (44%) ,4/10 (40%) ,2/18 (11%) ,5/8 (63%) ,8/12 (67%) ,144 ,158 ,58 ,62 ,27 ,22 ,13 ,14 ,13 ,9 ,24 ,10 ,40% ,60% ,7 ,8 ,2 ,1 ,2 ,4 ,3 ,3 ,2 ,5 ,0 ,2 ,1 ,6 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,1 ,null ,null ,6 ,3 ,1 ,5 ,1 ,0 ,130 ,196 ,74 (57%) ,139 (71%) ,21/46 (46%) ,16/35 (46%) ,3/8 (38%) ,2/9 (22%) ,3/4 (75%) ,3/4 (75%) ,36 ,30 ,16 ,17 ,8 ,4 ,3 ,4 ,11 ,7 ,32% ,68% ,3 ,4 ,1 ,1 ,0 ,2 ,2 ,1 ,0 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,0 ,null ,null ,3 ,1 ,0 ,3 ,1 ,0 ,130 ,269 ,82 (63%) ,214 (80%) ,11/39 (28%) ,11/27 (41%) ,1/2 (50%) ,0/9 (0%) ,2/4 (50%) ,5/8 (63%) ,22 ,32 ,11 ,5 ,5 ,10 ,10 ,5 ,13 ,3 ,
LaLiga ,18/19 ,33 ,Real Madrid ,Athletic Bilbao ,3 ,0 ,56% ,44% ,11 ,5 ,4 ,3 ,5 ,2 ,2 ,0 ,8 ,2 ,2 ,1 ,12 ,16 ,2 ,4 ,null ,null ,6 ,1 ,3 ,1 ,null ,null ,null ,null ,10 ,3 ,1 ,2 ,3 ,1 ,531 ,405 ,449 (85%) ,324 (80%) ,44/69 (64%) ,26/53 (49%) ,5/18 (28%) ,3/16 (19%) ,19/26 (73%) ,8/17 (47%) ,135 ,132 ,68 ,60 ,11 ,16 ,22 ,24 ,10 ,15 ,21 ,17 ,58% ,42% ,2 ,1 ,0 ,1 ,2 ,0 ,0 ,0 ,4 ,1 ,1 ,0 ,0 ,3 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,1 ,0 ,0 ,1 ,0 ,252 ,180 ,209 (83%) ,139 (77%) ,23/36 (64%) ,8/21 (38%) ,1/12 (8%) ,1/6 (17%) ,9/14 (64%) ,5/11 (45%) ,42 ,36 ,8 ,9 ,14 ,13 ,5 ,10 ,9 ,12 ,55% ,45% ,9 ,4 ,4 ,2 ,3 ,2 ,2 ,0 ,4 ,1 ,1 ,1 ,2 ,1 ,null ,null ,6 ,1 ,3 ,1 ,null ,null ,null ,null ,8 ,2 ,1 ,2 ,2 ,1 ,279 ,225 ,240 (86%) ,185 (82%) ,21/33 (64%) ,18/32 (56%) ,4/6 (67%) ,2/10 (20%) ,10/12 (83%) ,3/6 (50%) ,26 ,24 ,3 ,7 ,8 ,11 ,5 ,5 ,12 ,5 ,
LaLiga ,18/19 ,33 ,Villarreal ,Leganés ,2 ,1 ,66% ,34% ,11 ,6 ,5 ,2 ,2 ,3 ,4 ,1 ,7 ,4 ,4 ,3 ,12 ,15 ,2 ,1 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,8 ,6 ,3 ,0 ,1 ,3 ,559 ,273 ,457 (82%) ,185 (68%) ,34/76 (45%) ,24/64 (38%) ,1/17 (6%) ,5/19 (26%) ,8/16 (50%) ,2/7 (29%) ,148 ,124 ,42 ,57 ,13 ,29 ,7 ,18 ,8 ,19 ,16 ,31 ,70% ,30% ,4 ,3 ,1 ,1 ,0 ,1 ,3 ,1 ,6 ,2 ,2 ,1 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,4 ,3 ,0 ,0 ,1 ,1 ,312 ,129 ,269 (86%) ,96 (74%) ,19/30 (63%) ,12/26 (46%) ,0/12 (0%) ,1/8 (13%) ,5/9 (56%) ,1/5 (20%) ,20 ,26 ,4 ,11 ,5 ,9 ,2 ,12 ,3 ,24 ,62% ,38% ,7 ,3 ,4 ,1 ,2 ,2 ,1 ,0 ,1 ,2 ,2 ,2 ,2 ,1 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,4 ,3 ,3 ,0 ,0 ,2 ,247 ,144 ,188 (76%) ,89 (62%) ,15/46 (33%) ,12/38 (32%) ,1/5 (20%) ,4/11 (36%) ,3/7 (43%) ,1/2 (50%) ,22 ,31 ,9 ,18 ,2 ,9 ,6 ,7 ,13 ,7 ,
LaLiga ,18/19 ,33 ,Real Betis ,Valencia ,1 ,2 ,65% ,35% ,23 ,4 ,7 ,3 ,7 ,1 ,9 ,0 ,8 ,2 ,0 ,1 ,19 ,13 ,4 ,2 ,0 ,1 ,3 ,0 ,2 ,0 ,1 ,0 ,0 ,1 ,17 ,2 ,6 ,2 ,1 ,6 ,668 ,351 ,594 (89%) ,280 (80%) ,22/34 (65%) ,17/53 (32%) ,8/27 (30%) ,3/8 (38%) ,7/15 (47%) ,8/11 (73%) ,116 ,97 ,39 ,42 ,17 ,7 ,6 ,10 ,5 ,12 ,8 ,34 ,69% ,31% ,7 ,2 ,0 ,1 ,4 ,1 ,3 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,5 ,1 ,2 ,1 ,0 ,0 ,389 ,165 ,353 (91%) ,136 (82%) ,11/19 (58%) ,7/20 (35%) ,3/8 (38%) ,2/4 (50%) ,2/7 (29%) ,2/4 (50%) ,16 ,21 ,8 ,3 ,3 ,7 ,4 ,6 ,1 ,11 ,61% ,39% ,16 ,2 ,7 ,2 ,3 ,0 ,6 ,0 ,7 ,2 ,0 ,1 ,3 ,2 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,0 ,0 ,1 ,12 ,1 ,4 ,1 ,1 ,6 ,279 ,186 ,241 (86%) ,144 (77%) ,11/15 (73%) ,10/33 (30%) ,5/19 (26%) ,1/4 (25%) ,5/8 (63%) ,6/7 (86%) ,23 ,21 ,9 ,4 ,3 ,3 ,1 ,6 ,7 ,23 ,
LaLiga ,18/19 ,34 ,Huesca ,Eibar ,2 ,0 ,47% ,53% ,12 ,8 ,3 ,4 ,5 ,4 ,4 ,0 ,5 ,3 ,7 ,3 ,16 ,16 ,4 ,1 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,8 ,5 ,4 ,3 ,4 ,1 ,325 ,357 ,206 (63%) ,223 (62%) ,37/96 (39%) ,30/93 (32%) ,4/14 (29%) ,3/20 (15%) ,4/9 (44%) ,3/8 (38%) ,191 ,193 ,60 ,70 ,28 ,33 ,14 ,21 ,9 ,8 ,25 ,23 ,53% ,47% ,6 ,1 ,0 ,0 ,4 ,1 ,2 ,0 ,3 ,1 ,3 ,2 ,2 ,1 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,3 ,1 ,3 ,0 ,0 ,0 ,163 ,140 ,107 (66%) ,74 (53%) ,18/42 (43%) ,9/46 (20%) ,2/8 (25%) ,0/9 (0%) ,0/2 (0%) ,2/6 (33%) ,28 ,32 ,11 ,16 ,8 ,8 ,5 ,6 ,13 ,16 ,42% ,58% ,6 ,7 ,3 ,4 ,1 ,3 ,2 ,0 ,2 ,2 ,4 ,1 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,5 ,4 ,1 ,3 ,4 ,1 ,162 ,217 ,99 (61%) ,149 (69%) ,19/54 (35%) ,21/47 (45%) ,2/6 (33%) ,3/11 (27%) ,4/7 (57%) ,1/2 (50%) ,32 ,38 ,17 ,17 ,6 ,13 ,4 ,2 ,12 ,7 ,
LaLiga ,18/19 ,34 ,Real Valladolid ,Girona ,1 ,0 ,50% ,50% ,13 ,5 ,4 ,0 ,6 ,4 ,3 ,1 ,4 ,5 ,2 ,0 ,17 ,17 ,4 ,3 ,null ,null ,2 ,0 ,2 ,0 ,1 ,0 ,2 ,0 ,7 ,4 ,6 ,1 ,0 ,3 ,417 ,409 ,323 (77%) ,323 (79%) ,31/71 (44%) ,24/57 (42%) ,2/21 (10%) ,5/27 (19%) ,8/9 (89%) ,7/16 (44%) ,137 ,141 ,55 ,53 ,19 ,23 ,12 ,7 ,7 ,13 ,33 ,21 ,49% ,51% ,4 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,4 ,1 ,2 ,0 ,2 ,2 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,2 ,0 ,0 ,2 ,202 ,214 ,156 (77%) ,182 (85%) ,16/38 (42%) ,14/28 (50%) ,0/12 (0%) ,0/10 (0%) ,4/4 (100%) ,4/9 (44%) ,26 ,24 ,5 ,8 ,7 ,3 ,2 ,9 ,8 ,12 ,51% ,49% ,9 ,5 ,2 ,0 ,5 ,4 ,2 ,1 ,0 ,4 ,0 ,0 ,2 ,1 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,5 ,4 ,4 ,1 ,0 ,1 ,215 ,195 ,167 (78%) ,141 (72%) ,15/33 (45%) ,10/29 (34%) ,2/9 (22%) ,5/17 (29%) ,4/5 (80%) ,3/7 (43%) ,29 ,29 ,14 ,15 ,5 ,4 ,5 ,4 ,25 ,9 ,
LaLiga ,18/19 ,34 ,Deportivo Alavés ,Barcelona ,0 ,2 ,23% ,77% ,6 ,16 ,1 ,6 ,4 ,5 ,1 ,5 ,1 ,4 ,1 ,1 ,19 ,9 ,3 ,1 ,null ,null ,0 ,4 ,0 ,2 ,0 ,1 ,null ,null ,4 ,12 ,2 ,4 ,4 ,1 ,228 ,768 ,159 (70%) ,675 (88%) ,17/50 (34%) ,34/54 (63%) ,5/13 (38%) ,4/11 (36%) ,7/14 (50%) ,12/22 (55%) ,110 ,138 ,48 ,62 ,13 ,17 ,20 ,16 ,15 ,3 ,20 ,7 ,18% ,82% ,1 ,9 ,0 ,3 ,1 ,2 ,0 ,4 ,0 ,2 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,null ,null ,1 ,6 ,0 ,3 ,3 ,0 ,97 ,437 ,63 (65%) ,390 (89%) ,9/27 (33%) ,22/37 (59%) ,0/4 (0%) ,1/6 (17%) ,5/10 (50%) ,7/14 (50%) ,31 ,31 ,9 ,8 ,13 ,9 ,3 ,2 ,15 ,1 ,29% ,71% ,5 ,7 ,1 ,3 ,3 ,3 ,1 ,1 ,1 ,2 ,0 ,0 ,2 ,1 ,null ,null ,0 ,3 ,0 ,1 ,0 ,1 ,null ,null ,3 ,6 ,2 ,1 ,1 ,1 ,131 ,331 ,96 (73%) ,285 (86%) ,8/23 (35%) ,12/17 (71%) ,5/9 (56%) ,3/5 (60%) ,2/4 (50%) ,5/8 (63%) ,17 ,31 ,4 ,9 ,7 ,7 ,12 ,1 ,5 ,6 ,
LaLiga ,18/19 ,34 ,Atlético Madrid ,Valencia ,3 ,2 ,56% ,44% ,14 ,12 ,6 ,4 ,6 ,6 ,2 ,2 ,4 ,3 ,2 ,0 ,17 ,13 ,3 ,3 ,null ,null ,2 ,3 ,0 ,1 ,null ,null ,1 ,0 ,10 ,7 ,4 ,5 ,2 ,3 ,565 ,428 ,484 (86%) ,366 (86%) ,19/44 (43%) ,28/49 (57%) ,5/15 (33%) ,1/11 (9%) ,8/11 (73%) ,12/24 (50%) ,110 ,114 ,53 ,48 ,10 ,11 ,24 ,10 ,11 ,12 ,19 ,19 ,55% ,45% ,8 ,5 ,3 ,2 ,4 ,2 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,null ,null ,1 ,1 ,0 ,0 ,null ,null ,1 ,0 ,7 ,3 ,1 ,2 ,1 ,2 ,310 ,251 ,262 (85%) ,215 (86%) ,11/25 (44%) ,16/27 (59%) ,3/7 (43%) ,0/4 (0%) ,5/6 (83%) ,7/15 (47%) ,25 ,25 ,5 ,5 ,11 ,6 ,8 ,6 ,8 ,9 ,58% ,42% ,6 ,7 ,3 ,2 ,2 ,4 ,1 ,1 ,2 ,2 ,1 ,0 ,3 ,2 ,null ,null ,1 ,2 ,0 ,1 ,null ,null ,0 ,0 ,3 ,4 ,3 ,3 ,1 ,1 ,255 ,177 ,222 (87%) ,151 (85%) ,8/19 (42%) ,12/22 (55%) ,2/8 (25%) ,1/7 (14%) ,3/5 (60%) ,5/9 (56%) ,28 ,23 ,5 ,6 ,13 ,4 ,3 ,6 ,11 ,10 ,
LaLiga ,18/19 ,34 ,Espanyol ,Celta Vigo ,1 ,1 ,48% ,52% ,9 ,18 ,2 ,6 ,6 ,9 ,1 ,3 ,2 ,4 ,2 ,2 ,15 ,8 ,2 ,1 ,null ,null ,3 ,5 ,2 ,4 ,1 ,1 ,0 ,2 ,6 ,15 ,3 ,3 ,5 ,1 ,459 ,484 ,372 (81%) ,399 (82%) ,34/59 (58%) ,38/67 (57%) ,3/16 (19%) ,5/26 (19%) ,5/7 (71%) ,9/10 (90%) ,130 ,138 ,41 ,39 ,18 ,8 ,11 ,9 ,9 ,6 ,26 ,16 ,43% ,57% ,6 ,7 ,1 ,3 ,4 ,3 ,1 ,1 ,0 ,4 ,0 ,2 ,1 ,1 ,null ,null ,3 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,4 ,7 ,2 ,0 ,3 ,0 ,211 ,267 ,175 (83%) ,226 (85%) ,16/25 (64%) ,19/32 (59%) ,1/4 (25%) ,2/15 (13%) ,4/5 (80%) ,5/5 (100%) ,20 ,20 ,7 ,3 ,7 ,5 ,3 ,2 ,19 ,5 ,53% ,47% ,3 ,11 ,1 ,3 ,2 ,6 ,0 ,2 ,2 ,0 ,2 ,0 ,1 ,0 ,null ,null ,0 ,4 ,0 ,3 ,1 ,1 ,0 ,2 ,2 ,8 ,1 ,3 ,2 ,1 ,248 ,217 ,197 (79%) ,173 (80%) ,18/34 (53%) ,19/35 (54%) ,2/12 (17%) ,3/11 (27%) ,1/2 (50%) ,4/5 (80%) ,21 ,19 ,11 ,5 ,4 ,4 ,6 ,4 ,7 ,11 ,
LaLiga ,18/19 ,34 ,Leganés ,Athletic Bilbao ,0 ,1 ,56% ,44% ,14 ,3 ,1 ,2 ,10 ,1 ,3 ,0 ,2 ,2 ,2 ,0 ,11 ,14 ,1 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,6 ,2 ,8 ,1 ,2 ,1 ,468 ,364 ,344 (74%) ,264 (73%) ,31/83 (37%) ,32/82 (39%) ,7/27 (26%) ,3/15 (20%) ,10/15 (67%) ,6/10 (60%) ,175 ,148 ,67 ,61 ,33 ,32 ,12 ,15 ,7 ,14 ,16 ,45 ,46% ,54% ,5 ,2 ,1 ,1 ,4 ,1 ,0 ,0 ,1 ,2 ,1 ,0 ,1 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,2 ,1 ,3 ,1 ,1 ,1 ,204 ,235 ,138 (68%) ,181 (77%) ,15/46 (33%) ,18/47 (38%) ,2/8 (25%) ,2/9 (22%) ,3/5 (60%) ,2/3 (67%) ,32 ,31 ,17 ,20 ,7 ,6 ,4 ,6 ,9 ,17 ,68% ,32% ,9 ,1 ,0 ,1 ,6 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,4 ,1 ,5 ,0 ,1 ,0 ,264 ,129 ,206 (78%) ,83 (64%) ,16/37 (43%) ,14/35 (40%) ,5/19 (26%) ,1/6 (17%) ,7/10 (70%) ,4/7 (57%) ,35 ,30 ,16 ,12 ,5 ,9 ,3 ,8 ,7 ,28 ,
LaLiga ,18/19 ,34 ,Levante ,Real Betis ,4 ,0 ,29% ,71% ,6 ,7 ,4 ,2 ,2 ,4 ,0 ,1 ,3 ,4 ,7 ,1 ,9 ,15 ,2 ,3 ,null ,null ,3 ,0 ,null ,null ,null ,null ,null ,null ,3 ,4 ,3 ,3 ,2 ,0 ,217 ,530 ,163 (75%) ,476 (90%) ,15/38 (39%) ,25/43 (58%) ,2/11 (18%) ,3/11 (27%) ,7/14 (50%) ,14/22 (64%) ,101 ,90 ,39 ,46 ,6 ,5 ,11 ,20 ,12 ,13 ,11 ,6 ,31% ,69% ,2 ,4 ,2 ,1 ,0 ,3 ,0 ,0 ,1 ,2 ,4 ,0 ,1 ,1 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,1 ,1 ,3 ,1 ,0 ,128 ,288 ,97 (76%) ,254 (88%) ,9/22 (41%) ,13/26 (50%) ,1/6 (17%) ,0/3 (0%) ,2/6 (33%) ,7/10 (70%) ,19 ,25 ,6 ,1 ,5 ,13 ,7 ,6 ,6 ,2 ,28% ,72% ,4 ,3 ,2 ,1 ,2 ,1 ,0 ,1 ,2 ,2 ,3 ,1 ,1 ,2 ,null ,null ,2 ,0 ,null ,null ,null ,null ,null ,null ,2 ,3 ,2 ,0 ,1 ,0 ,89 ,242 ,66 (74%) ,222 (92%) ,6/16 (38%) ,12/17 (71%) ,1/5 (20%) ,3/8 (38%) ,5/8 (63%) ,7/12 (58%) ,20 ,21 ,0 ,4 ,6 ,7 ,5 ,7 ,5 ,4 ,
