League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
LaLiga ,20/21 ,15 ,Deportivo Alavés ,Eibar ,2 ,1 ,44% ,56% ,13 ,8 ,3 ,4 ,7 ,3 ,3 ,1 ,2 ,7 ,4 ,3 ,10 ,14 ,4 ,2 ,null ,null ,3 ,2 ,1 ,2 ,1 ,0 ,4 ,0 ,3 ,0 ,1 ,0 ,9 ,5 ,4 ,3 ,3 ,1 ,319 ,407 ,190 (60%) ,286 (70%) ,46/88 (52%) ,51/110 (46%) ,9/18 (50%) ,5/21 (24%) ,16/18 (89%) ,11/15 (73%) ,168 ,176 ,74 ,47 ,38 ,19 ,7 ,8 ,11 ,11 ,14 ,12 ,48% ,52% ,9 ,5 ,2 ,2 ,4 ,2 ,3 ,1 ,2 ,3 ,1 ,1 ,1 ,0 ,null ,null ,2 ,2 ,0 ,2 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,6 ,3 ,3 ,2 ,1 ,0 ,170 ,187 ,102 (60%) ,126 (67%) ,25/44 (57%) ,25/53 (47%) ,6/11 (55%) ,1/9 (11%) ,7/7 (100%) ,7/9 (78%) ,83 ,88 ,37 ,23 ,20 ,12 ,4 ,2 ,4 ,6 ,5 ,6 ,40% ,60% ,4 ,3 ,1 ,2 ,3 ,1 ,0 ,0 ,0 ,4 ,3 ,2 ,3 ,2 ,null ,null ,1 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,2 ,0 ,0 ,0 ,3 ,2 ,1 ,1 ,2 ,1 ,149 ,220 ,88 (59%) ,160 (73%) ,21/44 (48%) ,26/57 (46%) ,3/7 (43%) ,4/12 (33%) ,9/11 (82%) ,4/6 (67%) ,85 ,88 ,37 ,24 ,18 ,7 ,3 ,6 ,7 ,5 ,9 ,6 ,
LaLiga ,20/21 ,15 ,Real Betis ,Cádiz ,1 ,0 ,72% ,28% ,6 ,6 ,1 ,3 ,2 ,2 ,3 ,1 ,5 ,5 ,3 ,2 ,18 ,9 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,6 ,2 ,0 ,3 ,0 ,662 ,246 ,561 (85%) ,138 (56%) ,27/58 (47%) ,31/82 (38%) ,1/17 (6%) ,2/17 (12%) ,20/25 (80%) ,4/6 (67%) ,163 ,150 ,61 ,54 ,21 ,23 ,12 ,13 ,15 ,8 ,26 ,15 ,77% ,23% ,2 ,1 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,1 ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,1 ,0 ,0 ,0 ,365 ,104 ,318 (87%) ,54 (52%) ,13/28 (46%) ,13/40 (33%) ,1/8 (13%) ,0/5 (0%) ,13/17 (76%) ,3/3 (100%) ,77 ,73 ,31 ,27 ,8 ,9 ,7 ,7 ,12 ,3 ,11 ,6 ,66% ,34% ,4 ,5 ,1 ,3 ,1 ,1 ,2 ,1 ,4 ,4 ,3 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,5 ,1 ,0 ,3 ,0 ,297 ,142 ,243 (82%) ,84 (59%) ,14/30 (47%) ,18/42 (43%) ,0/9 (0%) ,2/12 (17%) ,7/8 (88%) ,1/3 (33%) ,86 ,77 ,30 ,27 ,13 ,14 ,5 ,6 ,3 ,5 ,15 ,9 ,
LaLiga ,20/21 ,16 ,Sevilla ,Villarreal ,2 ,0 ,43% ,57% ,10 ,6 ,3 ,2 ,4 ,2 ,3 ,2 ,4 ,7 ,null ,null ,13 ,14 ,1 ,4 ,null ,null ,3 ,1 ,2 ,1 ,0 ,1 ,2 ,0 ,1 ,0 ,1 ,0 ,8 ,6 ,2 ,0 ,2 ,1 ,403 ,514 ,330 (82%) ,451 (88%) ,31/68 (46%) ,32/49 (65%) ,5/14 (36%) ,1/27 (4%) ,9/18 (50%) ,15/23 (65%) ,115 ,136 ,59 ,47 ,16 ,6 ,21 ,14 ,15 ,9 ,24 ,9 ,44% ,56% ,4 ,3 ,2 ,0 ,1 ,2 ,1 ,1 ,2 ,5 ,null ,null ,1 ,1 ,null ,null ,2 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,3 ,1 ,0 ,0 ,1 ,206 ,241 ,174 (84%) ,215 (89%) ,16/33 (48%) ,15/23 (65%) ,2/7 (29%) ,1/20 (5%) ,3/4 (75%) ,4/7 (57%) ,47 ,68 ,26 ,16 ,8 ,4 ,10 ,2 ,9 ,5 ,15 ,7 ,41% ,59% ,6 ,3 ,1 ,2 ,3 ,0 ,2 ,1 ,2 ,2 ,null ,null ,0 ,3 ,null ,null ,1 ,1 ,1 ,1 ,0 ,1 ,2 ,0 ,1 ,0 ,1 ,0 ,5 ,3 ,1 ,0 ,2 ,0 ,197 ,273 ,156 (79%) ,236 (86%) ,15/35 (43%) ,17/26 (65%) ,3/7 (43%) ,0/7 (0%) ,6/14 (43%) ,11/16 (69%) ,68 ,68 ,33 ,31 ,8 ,2 ,11 ,12 ,6 ,4 ,9 ,2 ,
LaLiga ,20/21 ,16 ,Barcelona ,Eibar ,1 ,1 ,73% ,27% ,16 ,9 ,5 ,3 ,9 ,2 ,2 ,4 ,5 ,7 ,6 ,0 ,6 ,15 ,0 ,2 ,null ,null ,3 ,1 ,2 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,11 ,3 ,5 ,6 ,2 ,4 ,660 ,229 ,580 (88%) ,141 (62%) ,32/52 (62%) ,25/65 (38%) ,9/18 (50%) ,3/23 (13%) ,12/18 (67%) ,5/11 (45%) ,138 ,152 ,68 ,39 ,24 ,10 ,17 ,19 ,7 ,9 ,21 ,11 ,68% ,32% ,4 ,6 ,1 ,2 ,3 ,2 ,0 ,2 ,3 ,6 ,2 ,0 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,3 ,3 ,1 ,3 ,2 ,1 ,300 ,127 ,266 (89%) ,85 (67%) ,14/20 (70%) ,12/24 (50%) ,4/6 (67%) ,2/16 (13%) ,4/9 (44%) ,3/6 (50%) ,60 ,78 ,30 ,26 ,13 ,8 ,9 ,11 ,3 ,1 ,19 ,3 ,77% ,23% ,12 ,3 ,4 ,1 ,6 ,0 ,2 ,2 ,2 ,1 ,4 ,0 ,0 ,2 ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,8 ,0 ,4 ,3 ,0 ,3 ,360 ,102 ,314 (87%) ,56 (55%) ,18/32 (56%) ,13/41 (32%) ,5/12 (42%) ,1/7 (14%) ,8/9 (89%) ,2/5 (40%) ,78 ,74 ,38 ,13 ,11 ,2 ,8 ,8 ,4 ,8 ,2 ,8 ,
LaLiga ,20/21 ,16 ,Cádiz ,Real Valladolid ,0 ,0 ,35% ,65% ,8 ,7 ,3 ,1 ,4 ,3 ,1 ,3 ,1 ,6 ,0 ,4 ,14 ,13 ,3 ,2 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,6 ,2 ,1 ,1 ,3 ,281 ,509 ,174 (62%) ,399 (78%) ,34/73 (47%) ,37/87 (43%) ,4/14 (29%) ,3/28 (11%) ,7/14 (50%) ,11/17 (65%) ,164 ,179 ,67 ,77 ,31 ,38 ,18 ,17 ,12 ,18 ,20 ,21 ,34% ,66% ,3 ,4 ,1 ,0 ,2 ,3 ,0 ,1 ,1 ,2 ,0 ,3 ,3 ,2 ,null ,null ,1 ,0 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,3 ,3 ,0 ,1 ,0 ,1 ,126 ,237 ,70 (56%) ,183 (77%) ,17/40 (43%) ,22/46 (48%) ,2/5 (40%) ,3/12 (25%) ,2/2 (100%) ,3/5 (60%) ,76 ,83 ,35 ,32 ,19 ,17 ,8 ,5 ,7 ,7 ,8 ,8 ,36% ,64% ,5 ,3 ,2 ,1 ,2 ,0 ,1 ,2 ,0 ,4 ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,3 ,2 ,0 ,1 ,2 ,155 ,272 ,104 (67%) ,216 (79%) ,17/33 (52%) ,15/41 (37%) ,2/9 (22%) ,0/16 (0%) ,5/12 (42%) ,8/12 (67%) ,88 ,96 ,32 ,45 ,12 ,21 ,10 ,12 ,5 ,11 ,12 ,13 ,
LaLiga ,20/21 ,16 ,Levante ,Real Betis ,4 ,3 ,38% ,62% ,10 ,19 ,5 ,7 ,3 ,7 ,2 ,5 ,3 ,6 ,0 ,3 ,9 ,14 ,3 ,2 ,1 ,0 ,2 ,3 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,9 ,13 ,1 ,6 ,4 ,1 ,316 ,502 ,220 (70%) ,423 (84%) ,26/65 (40%) ,25/47 (53%) ,5/11 (45%) ,8/23 (35%) ,12/17 (71%) ,10/16 (63%) ,128 ,133 ,56 ,40 ,10 ,13 ,23 ,9 ,9 ,16 ,27 ,9 ,47% ,53% ,5 ,10 ,4 ,2 ,0 ,6 ,1 ,2 ,2 ,3 ,0 ,2 ,2 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,6 ,1 ,4 ,1 ,1 ,200 ,219 ,145 (73%) ,177 (81%) ,19/34 (56%) ,13/28 (46%) ,3/7 (43%) ,2/5 (40%) ,6/9 (67%) ,5/7 (71%) ,72 ,62 ,28 ,16 ,6 ,3 ,9 ,4 ,5 ,11 ,7 ,6 ,28% ,72% ,5 ,9 ,1 ,5 ,3 ,1 ,1 ,3 ,1 ,3 ,0 ,1 ,1 ,2 ,1 ,0 ,1 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,7 ,0 ,2 ,3 ,0 ,116 ,283 ,75 (65%) ,246 (87%) ,7/31 (23%) ,12/19 (63%) ,2/4 (50%) ,6/18 (33%) ,6/8 (75%) ,5/9 (56%) ,56 ,71 ,28 ,24 ,4 ,10 ,14 ,5 ,4 ,5 ,20 ,3 ,
LaLiga ,20/21 ,16 ,Granada ,Valencia ,2 ,1 ,53% ,47% ,24 ,16 ,5 ,6 ,8 ,4 ,11 ,6 ,6 ,6 ,2 ,1 ,16 ,15 ,4 ,4 ,1 ,2 ,3 ,1 ,3 ,0 ,1 ,0 ,0 ,1 ,0 ,1 ,null ,null ,13 ,10 ,11 ,6 ,5 ,3 ,356 ,322 ,265 (74%) ,233 (72%) ,21/49 (43%) ,21/51 (41%) ,6/29 (21%) ,6/18 (33%) ,8/17 (47%) ,9/15 (60%) ,154 ,132 ,49 ,57 ,15 ,17 ,13 ,16 ,10 ,14 ,11 ,28 ,52% ,48% ,11 ,10 ,2 ,5 ,3 ,2 ,6 ,3 ,3 ,4 ,1 ,0 ,2 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,null ,null ,5 ,6 ,6 ,4 ,4 ,1 ,162 ,149 ,114 (70%) ,105 (70%) ,10/25 (40%) ,8/23 (35%) ,4/15 (27%) ,3/10 (30%) ,5/8 (63%) ,3/6 (50%) ,75 ,63 ,25 ,22 ,8 ,9 ,5 ,4 ,3 ,10 ,6 ,12 ,53% ,47% ,13 ,6 ,3 ,1 ,5 ,2 ,5 ,3 ,3 ,2 ,1 ,1 ,2 ,2 ,1 ,2 ,3 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,8 ,4 ,5 ,2 ,1 ,2 ,194 ,173 ,151 (78%) ,128 (74%) ,11/24 (46%) ,13/28 (46%) ,2/14 (14%) ,3/8 (38%) ,3/9 (33%) ,6/9 (67%) ,79 ,69 ,24 ,35 ,7 ,8 ,8 ,12 ,7 ,4 ,5 ,16 ,
LaLiga ,20/21 ,16 ,Atlético Madrid ,Getafe ,1 ,0 ,50% ,50% ,10 ,10 ,3 ,2 ,6 ,6 ,1 ,2 ,5 ,2 ,2 ,0 ,7 ,12 ,2 ,3 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,0 ,1 ,null ,null ,7 ,5 ,3 ,5 ,2 ,2 ,474 ,455 ,354 (75%) ,340 (75%) ,23/64 (36%) ,38/87 (44%) ,4/14 (29%) ,2/20 (10%) ,11/20 (55%) ,6/15 (40%) ,177 ,176 ,60 ,52 ,20 ,21 ,18 ,18 ,14 ,15 ,18 ,18 ,53% ,47% ,8 ,3 ,2 ,1 ,5 ,2 ,1 ,0 ,2 ,1 ,0 ,0 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,5 ,2 ,3 ,1 ,1 ,1 ,256 ,221 ,202 (79%) ,159 (72%) ,15/32 (47%) ,19/47 (40%) ,4/8 (50%) ,0/8 (0%) ,4/8 (50%) ,5/8 (63%) ,78 ,84 ,29 ,30 ,13 ,11 ,6 ,10 ,6 ,7 ,6 ,8 ,47% ,53% ,2 ,7 ,1 ,1 ,1 ,4 ,0 ,2 ,3 ,1 ,2 ,0 ,1 ,2 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,1 ,0 ,1 ,null ,null ,2 ,3 ,0 ,4 ,1 ,1 ,218 ,234 ,152 (70%) ,181 (77%) ,8/32 (25%) ,19/40 (48%) ,0/6 (0%) ,2/12 (17%) ,7/12 (58%) ,1/7 (14%) ,99 ,92 ,31 ,22 ,7 ,10 ,12 ,8 ,8 ,8 ,12 ,10 ,
LaLiga ,20/21 ,16 ,Celta Vigo ,Huesca ,2 ,1 ,57% ,43% ,15 ,17 ,6 ,6 ,8 ,6 ,1 ,5 ,0 ,5 ,null ,null ,19 ,8 ,2 ,0 ,null ,null ,5 ,1 ,3 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,13 ,13 ,2 ,4 ,5 ,4 ,569 ,402 ,491 (86%) ,335 (83%) ,27/51 (53%) ,20/42 (48%) ,3/9 (33%) ,7/33 (21%) ,7/11 (64%) ,17/21 (81%) ,109 ,130 ,47 ,55 ,18 ,12 ,15 ,9 ,9 ,10 ,29 ,9 ,56% ,44% ,6 ,7 ,2 ,3 ,3 ,2 ,1 ,2 ,0 ,2 ,null ,null ,1 ,0 ,null ,null ,3 ,0 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,4 ,1 ,3 ,3 ,1 ,310 ,224 ,274 (88%) ,191 (85%) ,12/24 (50%) ,11/22 (50%) ,1/4 (25%) ,3/15 (20%) ,2/4 (50%) ,11/11 (100%) ,52 ,60 ,16 ,29 ,7 ,5 ,4 ,4 ,4 ,5 ,14 ,6 ,57% ,43% ,9 ,10 ,4 ,3 ,5 ,4 ,0 ,3 ,0 ,3 ,null ,null ,1 ,0 ,null ,null ,2 ,1 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,8 ,9 ,1 ,1 ,2 ,3 ,259 ,178 ,217 (84%) ,144 (81%) ,15/27 (56%) ,9/20 (45%) ,2/5 (40%) ,4/18 (22%) ,5/7 (71%) ,6/10 (60%) ,57 ,70 ,31 ,26 ,11 ,7 ,11 ,5 ,5 ,5 ,15 ,3 ,
LaLiga ,20/21 ,16 ,Elche CF ,Real Madrid ,1 ,1 ,32% ,68% ,6 ,14 ,3 ,6 ,3 ,5 ,0 ,3 ,2 ,3 ,0 ,3 ,8 ,18 ,1 ,4 ,null ,null ,1 ,2 ,0 ,2 ,1 ,2 ,1 ,0 ,1 ,0 ,null ,null ,4 ,9 ,2 ,5 ,5 ,2 ,342 ,718 ,281 (82%) ,654 (91%) ,30/56 (54%) ,40/51 (78%) ,2/11 (18%) ,5/28 (18%) ,9/13 (69%) ,10/13 (77%) ,98 ,112 ,39 ,40 ,4 ,10 ,8 ,14 ,11 ,9 ,22 ,7 ,32% ,68% ,2 ,7 ,1 ,2 ,1 ,3 ,0 ,2 ,1 ,1 ,0 ,3 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,null ,null ,2 ,4 ,0 ,3 ,1 ,1 ,188 ,389 ,156 (83%) ,358 (92%) ,15/26 (58%) ,16/22 (73%) ,1/4 (25%) ,2/9 (22%) ,4/6 (67%) ,4/6 (67%) ,46 ,50 ,15 ,18 ,0 ,4 ,4 ,7 ,4 ,7 ,8 ,1 ,31% ,69% ,4 ,7 ,2 ,4 ,2 ,2 ,0 ,1 ,1 ,2 ,0 ,0 ,1 ,3 ,null ,null ,1 ,2 ,0 ,2 ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,2 ,5 ,2 ,2 ,4 ,1 ,154 ,329 ,125 (81%) ,296 (90%) ,15/30 (50%) ,24/29 (83%) ,1/7 (14%) ,3/19 (16%) ,5/7 (71%) ,6/7 (86%) ,52 ,62 ,24 ,22 ,4 ,6 ,4 ,7 ,7 ,2 ,14 ,6 ,
LaLiga ,20/21 ,16 ,Athletic Bilbao ,Real Sociedad ,0 ,1 ,60% ,40% ,4 ,13 ,0 ,3 ,3 ,8 ,1 ,2 ,2 ,4 ,4 ,5 ,23 ,18 ,5 ,4 ,null ,null ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,1 ,2 ,8 ,2 ,5 ,2 ,0 ,455 ,289 ,352 (77%) ,195 (67%) ,33/66 (50%) ,28/69 (41%) ,3/18 (17%) ,3/18 (17%) ,8/15 (53%) ,9/14 (64%) ,159 ,150 ,65 ,71 ,26 ,28 ,14 ,19 ,9 ,16 ,17 ,18 ,58% ,42% ,1 ,4 ,0 ,1 ,1 ,2 ,0 ,1 ,2 ,2 ,2 ,3 ,1 ,3 ,null ,null ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,1 ,3 ,0 ,1 ,0 ,0 ,239 ,165 ,177 (74%) ,115 (70%) ,22/43 (51%) ,16/35 (46%) ,1/8 (13%) ,2/7 (29%) ,4/6 (67%) ,1/4 (25%) ,85 ,73 ,34 ,30 ,14 ,16 ,6 ,5 ,3 ,8 ,6 ,9 ,62% ,38% ,3 ,9 ,0 ,2 ,2 ,6 ,1 ,1 ,0 ,2 ,2 ,2 ,4 ,1 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,5 ,2 ,4 ,2 ,0 ,216 ,124 ,175 (81%) ,80 (65%) ,11/23 (48%) ,12/34 (35%) ,2/10 (20%) ,1/11 (9%) ,4/9 (44%) ,8/10 (80%) ,74 ,77 ,31 ,41 ,12 ,12 ,8 ,14 ,6 ,8 ,11 ,9 ,
LaLiga ,20/21 ,16 ,Osasuna ,Deportivo Alavés ,1 ,1 ,32% ,68% ,8 ,15 ,3 ,1 ,5 ,6 ,0 ,8 ,5 ,4 ,2 ,1 ,12 ,9 ,3 ,4 ,1 ,0 ,0 ,1 ,null ,null ,1 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,4 ,7 ,4 ,8 ,0 ,2 ,241 ,502 ,138 (57%) ,410 (82%) ,25/71 (35%) ,25/62 (40%) ,3/17 (18%) ,7/37 (19%) ,3/8 (38%) ,5/14 (36%) ,152 ,160 ,45 ,46 ,20 ,19 ,15 ,10 ,13 ,8 ,32 ,22 ,31% ,69% ,4 ,5 ,1 ,0 ,3 ,1 ,0 ,4 ,1 ,1 ,1 ,1 ,1 ,2 ,1 ,0 ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,1 ,3 ,4 ,0 ,1 ,122 ,260 ,68 (56%) ,210 (81%) ,13/32 (41%) ,19/39 (49%) ,0/5 (0%) ,1/14 (7%) ,3/4 (75%) ,3/4 (75%) ,76 ,75 ,23 ,25 ,13 ,13 ,3 ,4 ,6 ,4 ,11 ,9 ,32% ,68% ,4 ,10 ,2 ,1 ,2 ,5 ,0 ,4 ,4 ,3 ,1 ,0 ,2 ,2 ,0 ,0 ,0 ,1 ,null ,null ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,0 ,3 ,6 ,1 ,4 ,0 ,1 ,119 ,242 ,70 (59%) ,200 (83%) ,12/39 (31%) ,6/23 (26%) ,3/12 (25%) ,6/23 (26%) ,0/4 (0%) ,2/10 (20%) ,76 ,85 ,22 ,21 ,7 ,6 ,12 ,6 ,7 ,4 ,21 ,13 ,
