League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,16/17 ,31 ,Espanyol ,Deportivo Alavés ,1 ,0 ,47% ,53% ,15 ,9 ,6 ,0 ,5 ,7 ,4 ,2 ,5 ,3 ,0 ,3 ,11 ,12 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,8 ,3 ,7 ,6 ,0 ,5 ,434 ,484 ,327 (75%) ,378 (78%) ,56 ,62 ,15 ,24 ,50% ,50% ,9 ,6 ,2 ,0 ,4 ,5 ,3 ,1 ,3 ,1 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,3 ,5 ,3 ,0 ,2 ,245 ,241 ,193 (79%) ,187 (78%) ,26 ,32 ,4 ,14 ,43% ,57% ,6 ,3 ,4 ,0 ,1 ,2 ,1 ,1 ,2 ,2 ,0 ,3 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,4 ,0 ,2 ,3 ,0 ,3 ,189 ,243 ,134 (71%) ,191 (79%) ,30 ,30 ,11 ,10 ,
LaLiga ,16/17 ,31 ,Real Madrid ,Atlético Madrid ,1 ,1 ,61% ,39% ,20 ,10 ,6 ,4 ,5 ,3 ,9 ,3 ,6 ,2 ,0 ,2 ,12 ,13 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,13 ,6 ,7 ,4 ,3 ,4 ,596 ,380 ,509 (85%) ,294 (77%) ,59 ,66 ,11 ,16 ,60% ,40% ,12 ,6 ,4 ,1 ,1 ,3 ,7 ,2 ,6 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,6 ,4 ,6 ,2 ,1 ,3 ,302 ,198 ,259 (86%) ,154 (78%) ,31 ,34 ,4 ,8 ,62% ,38% ,8 ,4 ,2 ,3 ,4 ,0 ,2 ,1 ,0 ,0 ,0 ,1 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,7 ,2 ,1 ,2 ,2 ,1 ,294 ,182 ,250 (85%) ,140 (77%) ,28 ,32 ,7 ,8 ,
LaLiga ,16/17 ,31 ,Sevilla ,Deportivo La Coruña ,4 ,2 ,58% ,42% ,19 ,9 ,13 ,4 ,5 ,5 ,1 ,0 ,4 ,2 ,3 ,0 ,19 ,15 ,3 ,3 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,14 ,5 ,5 ,4 ,2 ,9 ,431 ,301 ,351 (81%) ,217 (72%) ,53 ,66 ,13 ,13 ,62% ,38% ,10 ,5 ,5 ,3 ,5 ,2 ,0 ,0 ,2 ,1 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,8 ,3 ,2 ,2 ,1 ,2 ,203 ,120 ,165 (81%) ,77 (64%) ,33 ,26 ,10 ,3 ,55% ,45% ,9 ,4 ,8 ,1 ,0 ,3 ,1 ,0 ,2 ,1 ,3 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,6 ,2 ,3 ,2 ,1 ,7 ,228 ,181 ,186 (82%) ,140 (77%) ,20 ,40 ,3 ,10 ,
LaLiga ,16/17 ,31 ,Málaga ,Barcelona ,2 ,0 ,32% ,68% ,8 ,11 ,4 ,3 ,3 ,6 ,1 ,2 ,2 ,3 ,6 ,3 ,26 ,20 ,4 ,5 ,0 ,1 ,null ,null ,null ,null ,0 ,1 ,3 ,0 ,5 ,5 ,3 ,6 ,3 ,2 ,303 ,626 ,206 (68%) ,534 (85%) ,49 ,65 ,9 ,11 ,34% ,66% ,3 ,4 ,1 ,2 ,2 ,2 ,0 ,0 ,1 ,3 ,3 ,2 ,2 ,3 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,2 ,3 ,1 ,1 ,2 ,0 ,162 ,309 ,112 (69%) ,260 (84%) ,23 ,24 ,6 ,6 ,30% ,70% ,5 ,7 ,3 ,1 ,1 ,4 ,1 ,2 ,1 ,0 ,3 ,1 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,0 ,1 ,3 ,0 ,3 ,2 ,2 ,5 ,1 ,2 ,141 ,317 ,94 (67%) ,274 (86%) ,26 ,41 ,3 ,5 ,
LaLiga ,16/17 ,31 ,Granada ,Valencia ,1 ,3 ,48% ,52% ,21 ,17 ,5 ,8 ,11 ,8 ,5 ,1 ,5 ,2 ,1 ,3 ,9 ,13 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,8 ,11 ,13 ,6 ,5 ,4 ,476 ,542 ,406 (85%) ,465 (86%) ,47 ,45 ,8 ,9 ,49% ,51% ,8 ,7 ,2 ,3 ,6 ,3 ,0 ,1 ,1 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,3 ,4 ,5 ,3 ,1 ,2 ,251 ,258 ,212 (84%) ,215 (83%) ,26 ,21 ,5 ,3 ,46% ,54% ,13 ,10 ,3 ,5 ,5 ,5 ,5 ,0 ,4 ,0 ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,7 ,8 ,3 ,4 ,2 ,225 ,284 ,194 (86%) ,250 (88%) ,21 ,24 ,3 ,6 ,
LaLiga ,16/17 ,31 ,Celta Vigo ,Eibar ,0 ,2 ,61% ,39% ,12 ,11 ,3 ,6 ,6 ,4 ,3 ,1 ,0 ,3 ,null ,null ,10 ,16 ,1 ,3 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,6 ,3 ,6 ,8 ,4 ,3 ,552 ,338 ,443 (80%) ,230 (68%) ,56 ,48 ,13 ,14 ,56% ,44% ,2 ,7 ,1 ,3 ,1 ,3 ,0 ,1 ,0 ,3 ,null ,null ,0 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,0 ,2 ,2 ,5 ,2 ,1 ,229 ,174 ,167 (73%) ,112 (64%) ,36 ,24 ,10 ,10 ,66% ,34% ,10 ,4 ,2 ,3 ,5 ,1 ,3 ,0 ,0 ,0 ,null ,null ,1 ,1 ,null ,null ,null ,null ,null ,null ,2 ,0 ,null ,null ,6 ,1 ,4 ,3 ,2 ,2 ,323 ,164 ,276 (85%) ,118 (72%) ,20 ,24 ,3 ,4 ,
LaLiga ,16/17 ,31 ,Osasuna ,Leganés ,2 ,1 ,42% ,58% ,11 ,17 ,6 ,2 ,4 ,9 ,1 ,6 ,4 ,8 ,1 ,4 ,14 ,14 ,3 ,4 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,8 ,12 ,3 ,5 ,1 ,3 ,297 ,382 ,199 (67%) ,273 (71%) ,62 ,74 ,26 ,29 ,50% ,50% ,4 ,4 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,4 ,1 ,1 ,1 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,1 ,1 ,3 ,0 ,1 ,181 ,173 ,129 (71%) ,111 (64%) ,39 ,31 ,15 ,16 ,34% ,66% ,7 ,13 ,4 ,1 ,2 ,7 ,1 ,5 ,4 ,4 ,0 ,3 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,11 ,2 ,2 ,1 ,2 ,116 ,209 ,70 (60%) ,162 (78%) ,23 ,43 ,11 ,13 ,
LaLiga ,16/17 ,31 ,Las Palmas ,Real Betis ,4 ,1 ,54% ,46% ,9 ,13 ,6 ,5 ,2 ,1 ,1 ,7 ,2 ,6 ,2 ,7 ,16 ,18 ,3 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,9 ,2 ,4 ,4 ,2 ,479 ,383 ,404 (84%) ,306 (80%) ,63 ,66 ,18 ,19 ,62% ,38% ,5 ,7 ,2 ,1 ,2 ,1 ,1 ,5 ,2 ,4 ,1 ,4 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,1 ,2 ,1 ,1 ,260 ,145 ,220 (85%) ,108 (74%) ,25 ,36 ,5 ,11 ,46% ,54% ,4 ,6 ,4 ,4 ,0 ,0 ,0 ,2 ,0 ,2 ,1 ,3 ,0 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,4 ,1 ,2 ,3 ,1 ,219 ,238 ,184 (84%) ,198 (83%) ,38 ,30 ,13 ,8 ,
LaLiga ,16/17 ,31 ,Real Sociedad ,Sporting Gijón ,3 ,1 ,62% ,38% ,21 ,10 ,7 ,3 ,8 ,3 ,6 ,4 ,7 ,4 ,2 ,2 ,20 ,19 ,1 ,5 ,null ,null ,null ,null ,null ,null ,1 ,0 ,3 ,0 ,13 ,4 ,8 ,6 ,2 ,4 ,528 ,319 ,427 (81%) ,231 (72%) ,58 ,47 ,17 ,8 ,61% ,39% ,8 ,6 ,2 ,2 ,4 ,1 ,2 ,3 ,4 ,3 ,2 ,1 ,0 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,4 ,3 ,4 ,3 ,2 ,0 ,270 ,164 ,220 (81%) ,125 (76%) ,26 ,24 ,8 ,3 ,62% ,38% ,13 ,4 ,5 ,1 ,4 ,2 ,4 ,1 ,3 ,1 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,3 ,0 ,9 ,1 ,4 ,3 ,0 ,4 ,258 ,155 ,207 (80%) ,106 (68%) ,32 ,23 ,9 ,5 ,
LaLiga ,16/17 ,32 ,Athletic Bilbao ,Las Palmas ,5 ,1 ,44% ,56% ,18 ,8 ,7 ,3 ,7 ,5 ,4 ,0 ,14 ,5 ,2 ,0 ,22 ,10 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,13 ,4 ,5 ,4 ,1 ,1 ,366 ,487 ,288 (79%) ,409 (84%) ,56 ,59 ,14 ,12 ,44% ,56% ,11 ,3 ,4 ,2 ,4 ,1 ,3 ,0 ,9 ,2 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,8 ,3 ,3 ,0 ,0 ,0 ,180 ,243 ,142 (79%) ,205 (84%) ,25 ,27 ,7 ,7 ,44% ,56% ,7 ,5 ,3 ,1 ,3 ,4 ,1 ,0 ,5 ,3 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,1 ,5 ,1 ,2 ,4 ,1 ,1 ,186 ,244 ,146 (78%) ,204 (84%) ,31 ,32 ,7 ,5 ,
LaLiga ,16/17 ,32 ,Deportivo La Coruña ,Málaga ,2 ,0 ,41% ,59% ,10 ,11 ,4 ,3 ,3 ,6 ,3 ,2 ,1 ,4 ,1 ,1 ,15 ,17 ,3 ,4 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,4 ,5 ,7 ,3 ,2 ,353 ,523 ,247 (70%) ,432 (83%) ,65 ,49 ,22 ,19 ,43% ,57% ,5 ,5 ,1 ,2 ,2 ,2 ,2 ,1 ,0 ,0 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,1 ,3 ,4 ,2 ,1 ,209 ,282 ,160 (77%) ,231 (82%) ,32 ,23 ,13 ,9 ,37% ,63% ,5 ,6 ,3 ,1 ,1 ,4 ,1 ,1 ,1 ,4 ,0 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,3 ,2 ,3 ,1 ,1 ,144 ,241 ,87 (60%) ,201 (83%) ,33 ,26 ,9 ,10 ,
LaLiga ,16/17 ,32 ,Sporting Gijón ,Real Madrid ,2 ,3 ,31% ,69% ,4 ,18 ,2 ,6 ,2 ,7 ,0 ,5 ,4 ,8 ,0 ,3 ,17 ,11 ,5 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,13 ,1 ,5 ,3 ,0 ,275 ,605 ,202 (73%) ,541 (89%) ,34 ,67 ,4 ,12 ,29% ,71% ,2 ,5 ,1 ,1 ,1 ,3 ,0 ,1 ,2 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,5 ,0 ,0 ,0 ,0 ,152 ,360 ,117 (77%) ,331 (92%) ,17 ,31 ,2 ,2 ,33% ,67% ,2 ,13 ,1 ,5 ,1 ,4 ,0 ,4 ,2 ,7 ,0 ,2 ,4 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,8 ,1 ,5 ,3 ,0 ,123 ,245 ,85 (69%) ,210 (86%) ,17 ,36 ,2 ,10 ,
LaLiga ,16/17 ,32 ,Atlético Madrid ,Osasuna ,3 ,0 ,55% ,45% ,19 ,3 ,8 ,0 ,7 ,0 ,4 ,3 ,5 ,2 ,1 ,1 ,11 ,14 ,1 ,5 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,13 ,1 ,6 ,2 ,0 ,5 ,542 ,445 ,468 (86%) ,355 (80%) ,65 ,45 ,20 ,11 ,56% ,44% ,9 ,0 ,1 ,0 ,5 ,0 ,3 ,0 ,2 ,1 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,0 ,4 ,0 ,0 ,0 ,258 ,205 ,220 (85%) ,153 (75%) ,38 ,26 ,14 ,9 ,54% ,46% ,10 ,3 ,7 ,0 ,2 ,0 ,1 ,3 ,3 ,1 ,0 ,1 ,0 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,1 ,2 ,2 ,0 ,5 ,284 ,240 ,248 (87%) ,202 (84%) ,27 ,19 ,6 ,2 ,
LaLiga ,16/17 ,32 ,Barcelona ,Real Sociedad ,3 ,2 ,53% ,47% ,16 ,14 ,9 ,7 ,4 ,4 ,3 ,3 ,5 ,4 ,2 ,5 ,15 ,17 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,11 ,8 ,5 ,7 ,6 ,6 ,511 ,445 ,429 (84%) ,368 (83%) ,52 ,59 ,13 ,11 ,53% ,47% ,9 ,11 ,5 ,6 ,2 ,2 ,2 ,3 ,2 ,1 ,0 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,6 ,2 ,6 ,5 ,2 ,272 ,238 ,230 (85%) ,200 (84%) ,20 ,29 ,9 ,5 ,52% ,48% ,7 ,3 ,4 ,1 ,2 ,2 ,1 ,0 ,3 ,3 ,2 ,3 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,3 ,1 ,1 ,4 ,239 ,207 ,199 (83%) ,168 (81%) ,32 ,30 ,4 ,6 ,
LaLiga ,16/17 ,32 ,Leganés ,Espanyol ,0 ,1 ,47% ,53% ,13 ,7 ,5 ,2 ,5 ,4 ,3 ,1 ,5 ,1 ,4 ,1 ,20 ,14 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,2 ,7 ,5 ,6 ,2 ,1 ,5 ,374 ,417 ,269 (72%) ,312 (75%) ,81 ,68 ,26 ,21 ,41% ,59% ,5 ,3 ,3 ,0 ,0 ,2 ,2 ,1 ,1 ,0 ,3 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,2 ,2 ,3 ,1 ,0 ,3 ,184 ,249 ,133 (72%) ,195 (78%) ,39 ,36 ,10 ,13 ,53% ,47% ,8 ,4 ,2 ,2 ,5 ,2 ,1 ,0 ,4 ,1 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,2 ,5 ,3 ,3 ,1 ,1 ,2 ,190 ,168 ,136 (72%) ,117 (70%) ,42 ,32 ,16 ,8 ,
LaLiga ,16/17 ,32 ,Valencia ,Sevilla ,0 ,0 ,42% ,58% ,13 ,10 ,3 ,2 ,9 ,7 ,1 ,1 ,4 ,2 ,1 ,0 ,19 ,20 ,3 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,8 ,5 ,5 ,5 ,2 ,2 ,390 ,555 ,305 (78%) ,462 (83%) ,67 ,68 ,15 ,20 ,44% ,56% ,6 ,3 ,2 ,0 ,3 ,3 ,1 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,2 ,3 ,1 ,0 ,1 ,204 ,262 ,166 (81%) ,216 (82%) ,35 ,38 ,8 ,10 ,40% ,60% ,7 ,7 ,1 ,2 ,6 ,4 ,0 ,1 ,3 ,2 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,3 ,2 ,4 ,2 ,1 ,186 ,293 ,139 (75%) ,246 (84%) ,32 ,30 ,7 ,10 ,
LaLiga ,16/17 ,32 ,Real Betis ,Eibar ,2 ,0 ,40% ,60% ,6 ,10 ,4 ,3 ,2 ,6 ,0 ,1 ,4 ,6 ,0 ,1 ,15 ,19 ,4 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,3 ,5 ,3 ,5 ,3 ,2 ,300 ,420 ,189 (63%) ,320 (76%) ,63 ,50 ,20 ,22 ,40% ,60% ,3 ,6 ,2 ,1 ,1 ,5 ,0 ,0 ,0 ,4 ,0 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,3 ,1 ,3 ,1 ,1 ,170 ,236 ,98 (58%) ,178 (75%) ,34 ,30 ,12 ,15 ,40% ,60% ,3 ,4 ,2 ,2 ,1 ,1 ,0 ,1 ,4 ,2 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,1 ,2 ,2 ,2 ,2 ,1 ,130 ,184 ,91 (70%) ,142 (77%) ,29 ,20 ,8 ,7 ,
LaLiga ,16/17 ,32 ,Granada ,Celta Vigo ,0 ,3 ,37% ,63% ,16 ,15 ,4 ,3 ,8 ,8 ,4 ,4 ,8 ,1 ,0 ,1 ,17 ,9 ,5 ,2 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,10 ,10 ,6 ,5 ,0 ,4 ,315 ,534 ,235 (75%) ,446 (84%) ,62 ,46 ,21 ,10 ,37% ,63% ,6 ,6 ,0 ,1 ,4 ,2 ,2 ,3 ,4 ,1 ,0 ,0 ,3 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,4 ,2 ,2 ,0 ,0 ,141 ,245 ,97 (69%) ,199 (81%) ,39 ,24 ,15 ,6 ,38% ,62% ,10 ,9 ,4 ,2 ,4 ,6 ,2 ,1 ,4 ,0 ,0 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,6 ,6 ,4 ,3 ,0 ,4 ,174 ,289 ,138 (79%) ,247 (85%) ,23 ,22 ,6 ,4 ,
LaLiga ,16/17 ,32 ,Deportivo Alavés ,Villarreal ,2 ,1 ,47% ,53% ,11 ,11 ,5 ,5 ,4 ,4 ,2 ,2 ,5 ,11 ,1 ,2 ,8 ,13 ,2 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,9 ,4 ,2 ,4 ,3 ,436 ,495 ,349 (80%) ,408 (82%) ,54 ,43 ,17 ,12 ,61% ,39% ,6 ,4 ,4 ,1 ,2 ,2 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,4 ,2 ,0 ,1 ,2 ,290 ,187 ,251 (87%) ,146 (78%) ,26 ,19 ,10 ,7 ,32% ,68% ,5 ,7 ,1 ,4 ,2 ,2 ,2 ,1 ,2 ,5 ,1 ,2 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,5 ,2 ,2 ,3 ,1 ,146 ,308 ,98 (67%) ,262 (85%) ,28 ,24 ,7 ,5 ,
LaLiga ,16/17 ,33 ,Sevilla ,Granada ,2 ,0 ,63% ,37% ,28 ,9 ,12 ,2 ,10 ,5 ,6 ,2 ,7 ,2 ,9 ,0 ,18 ,11 ,1 ,2 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,15 ,4 ,13 ,5 ,2 ,10 ,642 ,365 ,581 (90%) ,316 (87%) ,55 ,38 ,9 ,2 ,71% ,29% ,13 ,4 ,4 ,1 ,6 ,1 ,3 ,2 ,3 ,1 ,4 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,6 ,3 ,1 ,3 ,384 ,150 ,350 (91%) ,123 (82%) ,30 ,17 ,4 ,2 ,55% ,45% ,15 ,5 ,8 ,1 ,4 ,4 ,3 ,0 ,4 ,1 ,5 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,8 ,3 ,7 ,2 ,1 ,7 ,258 ,215 ,231 (90%) ,193 (90%) ,25 ,21 ,5 ,0 ,
LaLiga ,16/17 ,33 ,Málaga ,Valencia ,2 ,0 ,52% ,48% ,10 ,13 ,4 ,2 ,5 ,7 ,1 ,4 ,7 ,6 ,1 ,1 ,16 ,13 ,3 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,1 ,0 ,4 ,7 ,6 ,6 ,2 ,2 ,454 ,411 ,379 (83%) ,338 (82%) ,46 ,59 ,7 ,6 ,59% ,41% ,8 ,3 ,3 ,0 ,4 ,3 ,1 ,0 ,4 ,1 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,0 ,2 ,1 ,6 ,2 ,0 ,1 ,231 ,162 ,198 (86%) ,123 (76%) ,24 ,29 ,5 ,4 ,46% ,54% ,2 ,10 ,1 ,2 ,1 ,4 ,0 ,4 ,3 ,5 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,0 ,2 ,6 ,0 ,4 ,2 ,1 ,223 ,249 ,181 (81%) ,215 (86%) ,22 ,30 ,2 ,2 ,
LaLiga ,16/17 ,33 ,Villarreal ,Leganés ,2 ,1 ,59% ,41% ,11 ,8 ,5 ,4 ,5 ,1 ,1 ,3 ,3 ,8 ,1 ,2 ,9 ,19 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,5 ,4 ,3 ,3 ,3 ,537 ,352 ,452 (84%) ,269 (76%) ,55 ,36 ,21 ,15 ,64% ,36% ,5 ,3 ,2 ,2 ,3 ,0 ,0 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,1 ,2 ,2 ,2 ,2 ,304 ,162 ,259 (85%) ,122 (75%) ,32 ,13 ,13 ,4 ,54% ,46% ,6 ,5 ,3 ,2 ,2 ,1 ,1 ,2 ,1 ,6 ,0 ,2 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,4 ,2 ,1 ,1 ,1 ,233 ,190 ,193 (83%) ,147 (77%) ,23 ,23 ,8 ,11 ,
