League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,19/20 ,31 ,Wolverhampton ,Bournemouth ,1 ,0 ,55% ,45% ,10 ,4 ,2 ,0 ,7 ,2 ,1 ,2 ,6 ,4 ,2 ,2 ,11 ,11 ,3 ,3 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,2 ,0 ,5 ,1 ,5 ,3 ,0 ,1 ,425 ,347 ,353 (83%) ,264 (76%) ,34/64 (53%) ,22/54 (41%) ,4/22 (18%) ,2/16 (13%) ,8/14 (57%) ,12/21 (57%) ,124 ,134 ,50 ,60 ,18 ,21 ,14 ,17 ,10 ,6 ,24 ,15 ,57% ,43% ,5 ,3 ,0 ,0 ,5 ,1 ,0 ,2 ,2 ,2 ,0 ,1 ,2 ,3 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,1 ,1 ,4 ,2 ,0 ,0 ,218 ,155 ,185 (85%) ,111 (72%) ,13/29 (45%) ,9/26 (35%) ,1/8 (13%) ,1/9 (11%) ,3/7 (43%) ,8/14 (57%) ,57 ,76 ,27 ,36 ,9 ,10 ,10 ,11 ,6 ,3 ,12 ,4 ,52% ,48% ,5 ,1 ,2 ,0 ,2 ,1 ,1 ,0 ,4 ,2 ,2 ,1 ,1 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,2 ,0 ,4 ,0 ,1 ,1 ,0 ,1 ,207 ,192 ,168 (81%) ,153 (80%) ,21/35 (60%) ,13/28 (46%) ,3/14 (21%) ,1/7 (14%) ,5/7 (71%) ,4/7 (57%) ,67 ,58 ,23 ,24 ,9 ,11 ,4 ,6 ,4 ,3 ,12 ,11 ,
Premier League ,19/20 ,31 ,Liverpool ,Crystal Palace ,4 ,0 ,73% ,27% ,21 ,3 ,7 ,0 ,10 ,3 ,4 ,0 ,6 ,0 ,0 ,1 ,7 ,5 ,null ,null ,null ,null ,3 ,0 ,1 ,0 ,1 ,0 ,3 ,0 ,14 ,0 ,7 ,3 ,0 ,3 ,886 ,330 ,789 (89%) ,235 (71%) ,49/66 (74%) ,19/62 (31%) ,5/20 (25%) ,0/0 (0%) ,7/16 (44%) ,10/14 (71%) ,154 ,127 ,45 ,48 ,17 ,11 ,17 ,20 ,15 ,16 ,1 ,37 ,69% ,31% ,12 ,2 ,3 ,0 ,7 ,2 ,2 ,0 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,9 ,0 ,3 ,2 ,0 ,1 ,404 ,180 ,355 (88%) ,138 (77%) ,28/38 (74%) ,13/34 (38%) ,3/10 (30%) ,0/0 (0%) ,3/7 (43%) ,5/7 (71%) ,74 ,58 ,19 ,26 ,7 ,9 ,6 ,10 ,6 ,5 ,0 ,18 ,76% ,24% ,9 ,1 ,4 ,0 ,3 ,1 ,2 ,0 ,4 ,0 ,0 ,0 ,null ,null ,null ,null ,2 ,0 ,1 ,0 ,0 ,0 ,3 ,0 ,5 ,0 ,4 ,1 ,0 ,2 ,482 ,150 ,434 (90%) ,97 (65%) ,21/28 (75%) ,6/28 (21%) ,2/10 (20%) ,0/0 (0%) ,4/9 (44%) ,5/7 (71%) ,80 ,69 ,26 ,22 ,10 ,2 ,11 ,10 ,9 ,11 ,1 ,19 ,
Premier League ,19/20 ,31 ,Burnley ,Watford ,1 ,0 ,55% ,45% ,9 ,10 ,5 ,4 ,4 ,6 ,0 ,0 ,1 ,7 ,3 ,0 ,13 ,15 ,1 ,0 ,null ,null ,3 ,0 ,3 ,0 ,1 ,0 ,1 ,0 ,7 ,7 ,2 ,3 ,3 ,3 ,424 ,329 ,298 (70%) ,203 (62%) ,19/85 (22%) ,22/74 (30%) ,4/10 (40%) ,7/30 (23%) ,4/12 (33%) ,4/7 (57%) ,164 ,188 ,69 ,72 ,41 ,40 ,11 ,16 ,10 ,4 ,36 ,13 ,61% ,39% ,7 ,2 ,3 ,1 ,4 ,1 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,null ,null ,3 ,0 ,3 ,0 ,1 ,0 ,0 ,0 ,5 ,2 ,2 ,0 ,1 ,2 ,244 ,148 ,188 (77%) ,92 (62%) ,11/40 (28%) ,11/36 (31%) ,1/4 (25%) ,3/8 (38%) ,2/7 (29%) ,1/1 (100%) ,74 ,82 ,35 ,34 ,19 ,17 ,5 ,8 ,5 ,1 ,7 ,5 ,48% ,52% ,2 ,8 ,2 ,3 ,0 ,5 ,0 ,0 ,1 ,6 ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,2 ,5 ,0 ,3 ,2 ,1 ,180 ,181 ,110 (61%) ,111 (61%) ,8/45 (18%) ,11/38 (29%) ,3/6 (50%) ,4/22 (18%) ,2/5 (40%) ,3/6 (50%) ,90 ,106 ,34 ,38 ,22 ,23 ,6 ,8 ,5 ,3 ,29 ,8 ,
Premier League ,19/20 ,31 ,Southampton ,Arsenal ,0 ,2 ,52% ,48% ,12 ,10 ,3 ,5 ,7 ,3 ,2 ,2 ,4 ,6 ,2 ,1 ,10 ,14 ,0 ,2 ,1 ,0 ,0 ,3 ,0 ,1 ,0 ,1 ,null ,null ,8 ,6 ,4 ,4 ,3 ,3 ,435 ,398 ,345 (79%) ,304 (76%) ,29/63 (46%) ,22/47 (47%) ,5/19 (26%) ,2/8 (25%) ,9/15 (60%) ,8/12 (67%) ,137 ,131 ,53 ,44 ,13 ,16 ,17 ,10 ,12 ,15 ,8 ,19 ,44% ,56% ,5 ,4 ,1 ,2 ,2 ,2 ,2 ,0 ,1 ,2 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,1 ,0 ,1 ,null ,null ,3 ,3 ,2 ,1 ,1 ,1 ,195 ,247 ,142 (73%) ,198 (80%) ,12/32 (38%) ,11/24 (46%) ,2/6 (33%) ,0/5 (0%) ,5/9 (56%) ,4/7 (57%) ,72 ,72 ,25 ,21 ,9 ,8 ,7 ,4 ,8 ,5 ,4 ,9 ,61% ,39% ,7 ,6 ,2 ,3 ,5 ,1 ,0 ,2 ,3 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,null ,null ,5 ,3 ,2 ,3 ,2 ,2 ,240 ,151 ,203 (85%) ,106 (70%) ,17/31 (55%) ,11/23 (48%) ,3/13 (23%) ,2/3 (67%) ,4/6 (67%) ,4/5 (80%) ,65 ,59 ,28 ,23 ,4 ,8 ,10 ,6 ,4 ,10 ,4 ,10 ,
Premier League ,19/20 ,31 ,Chelsea ,Manchester City ,2 ,1 ,35% ,65% ,15 ,11 ,10 ,2 ,3 ,6 ,2 ,3 ,5 ,7 ,3 ,1 ,13 ,3 ,1 ,1 ,0 ,1 ,7 ,1 ,5 ,1 ,1 ,1 ,2 ,1 ,14 ,5 ,1 ,6 ,1 ,5 ,382 ,713 ,316 (83%) ,650 (91%) ,27/48 (56%) ,45/67 (67%) ,3/11 (27%) ,5/20 (25%) ,10/12 (83%) ,10/15 (67%) ,95 ,114 ,36 ,35 ,11 ,5 ,13 ,7 ,8 ,5 ,20 ,8 ,35% ,65% ,7 ,6 ,3 ,1 ,2 ,3 ,2 ,2 ,3 ,3 ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,6 ,4 ,1 ,2 ,1 ,2 ,201 ,369 ,165 (82%) ,337 (91%) ,19/27 (70%) ,32/43 (74%) ,1/7 (14%) ,4/12 (33%) ,6/8 (75%) ,5/7 (71%) ,54 ,58 ,17 ,18 ,4 ,3 ,5 ,4 ,3 ,1 ,10 ,5 ,34% ,66% ,8 ,5 ,7 ,1 ,1 ,3 ,0 ,1 ,2 ,4 ,1 ,1 ,0 ,1 ,0 ,1 ,6 ,1 ,5 ,1 ,1 ,1 ,1 ,1 ,8 ,1 ,0 ,4 ,0 ,3 ,181 ,344 ,151 (83%) ,313 (91%) ,8/21 (38%) ,13/24 (54%) ,2/4 (50%) ,1/8 (13%) ,4/4 (100%) ,5/8 (63%) ,41 ,56 ,19 ,17 ,7 ,2 ,8 ,3 ,5 ,4 ,10 ,3 ,
Premier League ,19/20 ,32 ,Aston Villa ,Wolverhampton ,0 ,1 ,48% ,52% ,11 ,9 ,1 ,2 ,8 ,6 ,2 ,1 ,2 ,2 ,0 ,2 ,16 ,16 ,1 ,1 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,9 ,7 ,2 ,2 ,1 ,1 ,423 ,464 ,345 (82%) ,373 (80%) ,28/66 (42%) ,58/89 (65%) ,6/15 (40%) ,4/13 (31%) ,9/14 (64%) ,8/11 (73%) ,113 ,129 ,50 ,60 ,21 ,26 ,8 ,10 ,11 ,7 ,9 ,9 ,49% ,51% ,6 ,6 ,1 ,1 ,4 ,5 ,1 ,0 ,1 ,1 ,0 ,1 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,5 ,4 ,1 ,2 ,1 ,1 ,201 ,210 ,160 (80%) ,167 (80%) ,13/35 (37%) ,29/44 (66%) ,4/6 (67%) ,2/7 (29%) ,3/3 (100%) ,1/4 (25%) ,56 ,66 ,27 ,22 ,13 ,11 ,5 ,3 ,7 ,3 ,5 ,4 ,47% ,53% ,5 ,3 ,0 ,1 ,4 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,4 ,3 ,1 ,0 ,0 ,0 ,222 ,254 ,185 (83%) ,206 (81%) ,15/31 (48%) ,29/45 (64%) ,2/9 (22%) ,2/6 (33%) ,6/11 (55%) ,7/7 (100%) ,57 ,63 ,23 ,38 ,8 ,15 ,3 ,7 ,4 ,4 ,4 ,5 ,
Premier League ,19/20 ,32 ,Watford ,Southampton ,1 ,3 ,47% ,53% ,8 ,11 ,0 ,7 ,2 ,3 ,6 ,1 ,5 ,3 ,1 ,1 ,18 ,9 ,3 ,0 ,null ,null ,0 ,2 ,0 ,2 ,0 ,1 ,null ,null ,3 ,6 ,5 ,5 ,4 ,0 ,396 ,460 ,271 (68%) ,334 (73%) ,31/81 (38%) ,21/74 (28%) ,2/22 (9%) ,0/8 (0%) ,10/19 (53%) ,9/13 (69%) ,197 ,175 ,60 ,85 ,28 ,38 ,13 ,20 ,14 ,11 ,10 ,28 ,46% ,54% ,1 ,4 ,0 ,3 ,0 ,1 ,1 ,0 ,0 ,1 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,null ,null ,0 ,2 ,1 ,2 ,2 ,0 ,210 ,248 ,138 (66%) ,173 (70%) ,18/50 (36%) ,16/46 (35%) ,1/4 (25%) ,0/4 (0%) ,5/6 (83%) ,5/7 (71%) ,97 ,98 ,31 ,38 ,18 ,19 ,4 ,6 ,11 ,8 ,6 ,4 ,48% ,52% ,7 ,7 ,0 ,4 ,2 ,2 ,5 ,1 ,5 ,2 ,0 ,0 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,null ,null ,3 ,4 ,4 ,3 ,2 ,0 ,186 ,212 ,133 (72%) ,161 (76%) ,13/31 (42%) ,5/28 (18%) ,1/18 (6%) ,0/4 (0%) ,5/13 (38%) ,4/6 (67%) ,100 ,77 ,29 ,47 ,10 ,19 ,9 ,14 ,3 ,3 ,4 ,24 ,
Premier League ,19/20 ,32 ,Crystal Palace ,Burnley ,0 ,1 ,58% ,42% ,17 ,8 ,4 ,4 ,6 ,3 ,7 ,1 ,9 ,1 ,null ,null ,12 ,13 ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,1 ,10 ,7 ,7 ,1 ,3 ,4 ,479 ,354 ,389 (81%) ,272 (77%) ,26/56 (46%) ,24/69 (35%) ,6/30 (20%) ,1/12 (8%) ,7/13 (54%) ,9/17 (53%) ,149 ,123 ,45 ,56 ,13 ,19 ,13 ,16 ,7 ,9 ,13 ,35 ,46% ,54% ,4 ,5 ,1 ,2 ,3 ,2 ,0 ,1 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,1 ,2 ,4 ,2 ,1 ,2 ,1 ,227 ,261 ,186 (82%) ,217 (83%) ,10/24 (42%) ,19/42 (45%) ,2/8 (25%) ,1/10 (10%) ,3/6 (50%) ,6/10 (60%) ,68 ,68 ,24 ,28 ,8 ,6 ,7 ,9 ,4 ,2 ,11 ,11 ,74% ,26% ,13 ,3 ,3 ,2 ,3 ,1 ,7 ,0 ,8 ,0 ,null ,null ,1 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,0 ,8 ,3 ,5 ,0 ,1 ,3 ,252 ,93 ,203 (81%) ,55 (59%) ,16/32 (50%) ,5/27 (19%) ,4/22 (18%) ,0/2 (0%) ,4/7 (57%) ,3/7 (43%) ,81 ,55 ,21 ,28 ,5 ,13 ,6 ,7 ,3 ,7 ,2 ,24 ,
Premier League ,19/20 ,32 ,Brighton & Hove Albion ,Manchester United ,0 ,3 ,38% ,62% ,8 ,12 ,2 ,6 ,5 ,4 ,1 ,2 ,4 ,5 ,2 ,2 ,10 ,9 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,1 ,0 ,2 ,5 ,7 ,3 ,5 ,3 ,2 ,375 ,629 ,305 (81%) ,555 (88%) ,17/43 (40%) ,32/56 (57%) ,3/17 (18%) ,3/12 (25%) ,7/14 (50%) ,8/14 (57%) ,113 ,109 ,35 ,38 ,6 ,5 ,13 ,16 ,10 ,5 ,13 ,12 ,30% ,70% ,2 ,7 ,0 ,2 ,1 ,4 ,1 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,1 ,3 ,1 ,4 ,0 ,0 ,160 ,364 ,122 (76%) ,318 (87%) ,3/22 (14%) ,17/34 (50%) ,0/5 (0%) ,2/6 (33%) ,3/6 (50%) ,4/8 (50%) ,56 ,63 ,18 ,20 ,3 ,4 ,7 ,7 ,7 ,2 ,7 ,2 ,45% ,55% ,6 ,5 ,2 ,4 ,4 ,0 ,0 ,1 ,4 ,3 ,2 ,1 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,2 ,4 ,4 ,2 ,1 ,3 ,2 ,215 ,265 ,183 (85%) ,237 (89%) ,14/21 (67%) ,15/22 (68%) ,3/12 (25%) ,1/6 (17%) ,4/8 (50%) ,4/6 (67%) ,57 ,46 ,17 ,18 ,3 ,1 ,6 ,9 ,3 ,3 ,6 ,10 ,
Premier League ,19/20 ,32 ,Arsenal ,Norwich City ,4 ,0 ,51% ,49% ,13 ,8 ,8 ,2 ,4 ,3 ,1 ,3 ,6 ,2 ,0 ,2 ,10 ,10 ,1 ,4 ,null ,null ,4 ,0 ,1 ,0 ,0 ,1 ,null ,null ,8 ,0 ,5 ,8 ,2 ,4 ,468 ,445 ,400 (85%) ,354 (80%) ,21/42 (50%) ,19/55 (35%) ,4/18 (22%) ,0/5 (0%) ,7/12 (58%) ,9/12 (75%) ,121 ,126 ,47 ,45 ,19 ,7 ,12 ,19 ,13 ,4 ,11 ,18 ,56% ,44% ,8 ,4 ,6 ,1 ,1 ,1 ,1 ,2 ,3 ,2 ,0 ,1 ,0 ,2 ,null ,null ,3 ,0 ,1 ,0 ,0 ,1 ,null ,null ,6 ,0 ,2 ,4 ,1 ,4 ,276 ,214 ,246 (89%) ,177 (83%) ,13/22 (59%) ,11/30 (37%) ,3/11 (27%) ,0/4 (0%) ,4/8 (50%) ,3/4 (75%) ,54 ,54 ,27 ,20 ,12 ,1 ,5 ,12 ,8 ,2 ,6 ,9 ,46% ,54% ,5 ,4 ,2 ,1 ,3 ,2 ,0 ,1 ,3 ,0 ,0 ,1 ,1 ,2 ,null ,null ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,2 ,0 ,3 ,4 ,1 ,0 ,192 ,231 ,154 (80%) ,177 (77%) ,8/20 (40%) ,8/25 (32%) ,1/7 (14%) ,0/1 (0%) ,3/4 (75%) ,6/8 (75%) ,67 ,72 ,20 ,25 ,7 ,6 ,7 ,7 ,5 ,2 ,5 ,9 ,
Premier League ,19/20 ,32 ,Bournemouth ,Newcastle United ,1 ,4 ,54% ,46% ,12 ,12 ,1 ,7 ,6 ,4 ,5 ,1 ,6 ,3 ,2 ,1 ,11 ,10 ,2 ,0 ,null ,null ,1 ,4 ,1 ,1 ,2 ,1 ,null ,null ,4 ,7 ,8 ,5 ,3 ,0 ,493 ,420 ,410 (83%) ,333 (79%) ,26/50 (52%) ,36/78 (46%) ,3/16 (19%) ,2/7 (29%) ,11/19 (58%) ,10/19 (53%) ,131 ,127 ,58 ,59 ,21 ,22 ,16 ,16 ,8 ,16 ,7 ,13 ,45% ,55% ,3 ,5 ,0 ,3 ,3 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,2 ,0 ,null ,null ,1 ,2 ,1 ,0 ,0 ,0 ,null ,null ,1 ,2 ,2 ,3 ,1 ,0 ,220 ,269 ,177 (80%) ,226 (84%) ,11/25 (44%) ,24/48 (50%) ,0/3 (0%) ,1/3 (33%) ,2/6 (33%) ,5/10 (50%) ,62 ,62 ,28 ,28 ,15 ,10 ,8 ,8 ,4 ,4 ,5 ,3 ,65% ,35% ,9 ,7 ,1 ,4 ,3 ,3 ,5 ,0 ,5 ,2 ,1 ,0 ,0 ,0 ,null ,null ,0 ,2 ,0 ,1 ,2 ,1 ,null ,null ,3 ,5 ,6 ,2 ,2 ,0 ,273 ,151 ,233 (85%) ,107 (71%) ,15/25 (60%) ,12/30 (40%) ,3/13 (23%) ,1/4 (25%) ,9/13 (69%) ,5/9 (56%) ,69 ,65 ,30 ,31 ,6 ,12 ,8 ,8 ,4 ,12 ,2 ,10 ,
Premier League ,19/20 ,32 ,Everton ,Leicester City ,2 ,1 ,34% ,66% ,7 ,15 ,2 ,3 ,2 ,6 ,3 ,6 ,3 ,5 ,0 ,1 ,13 ,10 ,1 ,1 ,null ,null ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,5 ,9 ,2 ,6 ,2 ,0 ,331 ,596 ,244 (74%) ,521 (87%) ,35/73 (48%) ,27/47 (57%) ,2/6 (33%) ,3/35 (9%) ,13/17 (76%) ,17/28 (61%) ,124 ,141 ,74 ,65 ,32 ,21 ,20 ,15 ,9 ,6 ,34 ,9 ,40% ,60% ,4 ,6 ,2 ,1 ,2 ,2 ,0 ,3 ,2 ,2 ,0 ,1 ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,4 ,4 ,0 ,2 ,1 ,0 ,176 ,254 ,136 (77%) ,212 (83%) ,18/35 (51%) ,10/18 (56%) ,1/4 (25%) ,1/15 (7%) ,7/8 (88%) ,9/15 (60%) ,62 ,75 ,40 ,34 ,18 ,11 ,11 ,8 ,4 ,4 ,17 ,6 ,30% ,70% ,3 ,9 ,0 ,2 ,0 ,4 ,3 ,3 ,1 ,3 ,0 ,0 ,1 ,1 ,null ,null ,0 ,2 ,0 ,1 ,null ,null ,null ,null ,1 ,5 ,2 ,4 ,1 ,0 ,155 ,342 ,108 (70%) ,309 (90%) ,17/38 (45%) ,17/29 (59%) ,1/2 (50%) ,2/20 (10%) ,6/9 (67%) ,8/13 (62%) ,62 ,66 ,34 ,31 ,14 ,10 ,9 ,7 ,5 ,2 ,17 ,3 ,
Premier League ,19/20 ,32 ,West Ham United ,Chelsea ,3 ,2 ,28% ,72% ,10 ,17 ,4 ,6 ,2 ,9 ,4 ,2 ,2 ,3 ,2 ,2 ,10 ,9 ,2 ,1 ,null ,null ,3 ,1 ,1 ,0 ,null ,null ,3 ,0 ,8 ,11 ,2 ,6 ,4 ,1 ,273 ,658 ,200 (73%) ,583 (89%) ,31/68 (46%) ,16/33 (48%) ,3/6 (50%) ,10/29 (34%) ,4/17 (24%) ,11/19 (58%) ,123 ,129 ,48 ,55 ,20 ,15 ,16 ,19 ,15 ,5 ,29 ,9 ,25% ,75% ,4 ,8 ,1 ,4 ,1 ,3 ,2 ,1 ,2 ,1 ,1 ,0 ,0 ,0 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,0 ,0 ,3 ,6 ,1 ,2 ,3 ,0 ,120 ,357 ,84 (70%) ,318 (89%) ,10/27 (37%) ,9/20 (45%) ,1/4 (25%) ,5/14 (36%) ,4/7 (57%) ,3/6 (50%) ,62 ,66 ,22 ,18 ,9 ,5 ,8 ,7 ,7 ,3 ,13 ,4 ,32% ,68% ,6 ,9 ,3 ,2 ,1 ,6 ,2 ,1 ,0 ,2 ,1 ,2 ,2 ,1 ,null ,null ,3 ,0 ,1 ,0 ,null ,null ,3 ,0 ,5 ,5 ,1 ,4 ,1 ,1 ,153 ,301 ,116 (76%) ,265 (88%) ,21/41 (51%) ,7/13 (54%) ,2/2 (100%) ,5/15 (33%) ,0/10 (0%) ,8/13 (62%) ,61 ,63 ,26 ,37 ,11 ,10 ,8 ,12 ,8 ,2 ,16 ,5 ,
