League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,16/17 ,29 ,Sunderland ,Burnley ,0 ,0 ,44% ,56% ,14 ,16 ,5 ,3 ,7 ,7 ,2 ,6 ,3 ,5 ,0 ,1 ,14 ,7 ,3 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,9 ,7 ,7 ,3 ,5 ,297 ,384 ,186 (63%) ,272 (71%) ,50 ,59 ,24 ,31 ,46% ,54% ,5 ,8 ,2 ,1 ,2 ,5 ,1 ,2 ,1 ,3 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,3 ,4 ,5 ,1 ,2 ,167 ,184 ,111 (66%) ,129 (70%) ,26 ,31 ,11 ,18 ,41% ,59% ,9 ,8 ,3 ,2 ,5 ,2 ,1 ,4 ,2 ,2 ,0 ,1 ,3 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,6 ,3 ,2 ,2 ,3 ,130 ,200 ,75 (58%) ,143 (72%) ,24 ,28 ,13 ,13 ,
Premier League ,16/17 ,29 ,West Ham United ,Leicester City ,2 ,3 ,58% ,42% ,20 ,11 ,7 ,5 ,8 ,4 ,5 ,2 ,6 ,5 ,2 ,0 ,10 ,14 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,12 ,8 ,8 ,3 ,2 ,4 ,478 ,354 ,394 (82%) ,234 (66%) ,81 ,54 ,35 ,16 ,50% ,50% ,8 ,7 ,1 ,3 ,6 ,3 ,1 ,1 ,1 ,5 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,6 ,4 ,1 ,0 ,0 ,189 ,189 ,147 (78%) ,136 (72%) ,38 ,22 ,17 ,6 ,65% ,35% ,12 ,4 ,6 ,2 ,2 ,1 ,4 ,1 ,5 ,0 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,1 ,8 ,2 ,4 ,2 ,2 ,4 ,289 ,165 ,247 (85%) ,98 (59%) ,43 ,32 ,18 ,10 ,
Premier League ,16/17 ,29 ,Bournemouth ,Swansea City ,2 ,0 ,47% ,53% ,12 ,10 ,6 ,1 ,4 ,5 ,2 ,4 ,2 ,4 ,2 ,1 ,10 ,9 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,4 ,7 ,6 ,1 ,5 ,449 ,476 ,359 (80%) ,374 (79%) ,48 ,55 ,9 ,16 ,52% ,48% ,5 ,6 ,1 ,1 ,4 ,3 ,0 ,2 ,1 ,2 ,2 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,4 ,3 ,2 ,1 ,1 ,252 ,222 ,214 (85%) ,178 (80%) ,26 ,27 ,4 ,8 ,42% ,58% ,7 ,4 ,5 ,0 ,0 ,2 ,2 ,2 ,1 ,2 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,4 ,4 ,0 ,4 ,197 ,254 ,145 (74%) ,196 (77%) ,22 ,28 ,5 ,8 ,
Premier League ,16/17 ,29 ,Middlesbrough ,Manchester United ,1 ,3 ,63% ,37% ,10 ,14 ,3 ,6 ,4 ,4 ,3 ,4 ,8 ,3 ,0 ,1 ,9 ,8 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,9 ,9 ,1 ,5 ,3 ,2 ,555 ,326 ,460 (83%) ,239 (73%) ,57 ,57 ,19 ,22 ,60% ,40% ,5 ,10 ,1 ,4 ,2 ,3 ,2 ,3 ,4 ,3 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,7 ,1 ,3 ,3 ,1 ,275 ,182 ,226 (82%) ,136 (75%) ,28 ,28 ,10 ,13 ,67% ,33% ,5 ,4 ,2 ,2 ,2 ,1 ,1 ,1 ,4 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,5 ,2 ,0 ,2 ,0 ,1 ,280 ,144 ,234 (84%) ,103 (72%) ,29 ,29 ,9 ,9 ,
Premier League ,16/17 ,29 ,Tottenham ,Southampton ,2 ,1 ,50% ,50% ,12 ,8 ,6 ,3 ,2 ,4 ,4 ,1 ,5 ,1 ,2 ,7 ,12 ,13 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,5 ,5 ,3 ,2 ,4 ,456 ,443 ,341 (75%) ,332 (75%) ,44 ,52 ,9 ,13 ,50% ,50% ,7 ,4 ,5 ,1 ,0 ,3 ,2 ,0 ,4 ,1 ,1 ,2 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,2 ,2 ,1 ,3 ,213 ,205 ,155 (73%) ,145 (71%) ,19 ,23 ,5 ,5 ,50% ,50% ,5 ,4 ,1 ,2 ,2 ,1 ,2 ,1 ,1 ,0 ,1 ,5 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,1 ,1 ,1 ,243 ,238 ,186 (77%) ,187 (79%) ,25 ,29 ,4 ,8 ,
Premier League ,16/17 ,29 ,Manchester City ,Liverpool ,1 ,1 ,59% ,41% ,13 ,13 ,3 ,4 ,8 ,5 ,2 ,4 ,9 ,8 ,6 ,2 ,14 ,7 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,12 ,13 ,1 ,0 ,3 ,2 ,563 ,383 ,489 (87%) ,299 (78%) ,58 ,70 ,11 ,16 ,55% ,45% ,4 ,8 ,1 ,2 ,2 ,3 ,1 ,3 ,5 ,5 ,6 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,4 ,8 ,0 ,0 ,2 ,1 ,242 ,192 ,205 (85%) ,152 (79%) ,30 ,32 ,7 ,8 ,63% ,37% ,9 ,5 ,2 ,2 ,6 ,2 ,1 ,1 ,4 ,3 ,0 ,1 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,8 ,5 ,1 ,0 ,1 ,1 ,321 ,191 ,284 (88%) ,147 (77%) ,28 ,38 ,4 ,8 ,
Premier League ,16/17 ,30 ,Liverpool ,Everton ,3 ,1 ,51% ,49% ,10 ,9 ,6 ,4 ,1 ,3 ,3 ,2 ,2 ,3 ,1 ,1 ,17 ,10 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,5 ,4 ,4 ,3 ,2 ,472 ,429 ,368 (78%) ,312 (73%) ,76 ,84 ,28 ,28 ,54% ,46% ,5 ,3 ,3 ,1 ,0 ,1 ,2 ,1 ,1 ,2 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,1 ,1 ,0 ,0 ,282 ,231 ,225 (80%) ,167 (72%) ,47 ,42 ,17 ,17 ,47% ,53% ,5 ,6 ,3 ,3 ,1 ,2 ,1 ,1 ,1 ,1 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,3 ,3 ,3 ,3 ,2 ,190 ,198 ,143 (75%) ,145 (73%) ,29 ,42 ,11 ,11 ,
Premier League ,16/17 ,30 ,Burnley ,Tottenham ,0 ,2 ,39% ,61% ,13 ,19 ,2 ,7 ,6 ,6 ,5 ,6 ,3 ,7 ,5 ,1 ,9 ,6 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,10 ,8 ,9 ,5 ,2 ,361 ,573 ,248 (69%) ,467 (82%) ,56 ,48 ,24 ,17 ,40% ,60% ,6 ,6 ,1 ,2 ,2 ,2 ,3 ,2 ,2 ,4 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,2 ,2 ,4 ,2 ,1 ,174 ,275 ,123 (71%) ,222 (81%) ,25 ,22 ,13 ,10 ,38% ,62% ,7 ,13 ,1 ,5 ,4 ,4 ,2 ,4 ,1 ,3 ,3 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,8 ,6 ,5 ,3 ,1 ,187 ,298 ,125 (67%) ,245 (82%) ,31 ,26 ,11 ,7 ,
Premier League ,16/17 ,30 ,Chelsea ,Crystal Palace ,1 ,2 ,72% ,28% ,24 ,8 ,11 ,3 ,5 ,5 ,8 ,0 ,9 ,3 ,4 ,2 ,12 ,14 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,16 ,6 ,8 ,2 ,1 ,10 ,608 ,229 ,528 (87%) ,162 (71%) ,54 ,56 ,11 ,15 ,71% ,29% ,11 ,5 ,8 ,2 ,1 ,3 ,2 ,0 ,5 ,2 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,3 ,4 ,2 ,0 ,7 ,307 ,119 ,268 (87%) ,87 (73%) ,29 ,21 ,5 ,7 ,74% ,26% ,13 ,3 ,3 ,1 ,4 ,2 ,6 ,0 ,4 ,1 ,2 ,2 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,3 ,4 ,0 ,1 ,3 ,301 ,110 ,260 (86%) ,75 (68%) ,25 ,35 ,6 ,8 ,
Premier League ,16/17 ,30 ,Hull City ,West Ham United ,2 ,1 ,45% ,55% ,7 ,12 ,3 ,4 ,3 ,7 ,1 ,1 ,5 ,5 ,2 ,1 ,16 ,9 ,2 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,8 ,1 ,4 ,3 ,1 ,385 ,454 ,259 (67%) ,357 (79%) ,47 ,65 ,16 ,24 ,51% ,49% ,1 ,5 ,0 ,3 ,0 ,1 ,1 ,1 ,3 ,5 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,3 ,0 ,2 ,2 ,0 ,225 ,208 ,165 (73%) ,161 (77%) ,25 ,33 ,9 ,14 ,39% ,61% ,6 ,7 ,3 ,1 ,3 ,6 ,0 ,0 ,2 ,0 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,5 ,1 ,2 ,1 ,1 ,160 ,246 ,94 (59%) ,196 (80%) ,22 ,32 ,7 ,10 ,
Premier League ,16/17 ,30 ,Leicester City ,Stoke City ,2 ,0 ,48% ,52% ,23 ,10 ,10 ,2 ,7 ,5 ,6 ,3 ,10 ,4 ,1 ,4 ,7 ,11 ,1 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,2 ,0 ,12 ,9 ,11 ,1 ,2 ,8 ,394 ,418 ,277 (70%) ,310 (74%) ,64 ,68 ,25 ,40 ,53% ,47% ,13 ,2 ,2 ,1 ,5 ,1 ,6 ,0 ,7 ,2 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,7 ,2 ,6 ,0 ,1 ,1 ,185 ,167 ,131 (71%) ,115 (69%) ,31 ,29 ,13 ,21 ,44% ,56% ,10 ,8 ,8 ,1 ,2 ,4 ,0 ,3 ,3 ,2 ,0 ,4 ,1 ,2 ,null ,null ,null ,null ,null ,null ,0 ,0 ,2 ,0 ,5 ,7 ,5 ,1 ,1 ,7 ,209 ,251 ,146 (70%) ,195 (78%) ,33 ,39 ,12 ,19 ,
Premier League ,16/17 ,30 ,Manchester United ,West Bromwich Albion ,0 ,0 ,74% ,26% ,18 ,3 ,3 ,1 ,8 ,1 ,7 ,1 ,6 ,1 ,null ,null ,15 ,13 ,3 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,9 ,1 ,9 ,2 ,1 ,3 ,761 ,261 ,672 (88%) ,166 (64%) ,55 ,50 ,14 ,12 ,75% ,25% ,9 ,1 ,0 ,0 ,4 ,0 ,5 ,1 ,1 ,0 ,null ,null ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,5 ,0 ,4 ,1 ,0 ,0 ,376 ,126 ,332 (88%) ,82 (65%) ,26 ,23 ,8 ,6 ,74% ,26% ,9 ,2 ,3 ,1 ,4 ,1 ,2 ,0 ,5 ,1 ,null ,null ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,1 ,5 ,1 ,1 ,3 ,385 ,135 ,340 (88%) ,84 (62%) ,29 ,27 ,6 ,6 ,
Premier League ,16/17 ,30 ,Watford ,Sunderland ,1 ,0 ,56% ,44% ,23 ,11 ,10 ,3 ,5 ,2 ,8 ,6 ,13 ,9 ,1 ,0 ,12 ,8 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,1 ,0 ,15 ,3 ,8 ,8 ,3 ,9 ,387 ,302 ,318 (82%) ,208 (69%) ,63 ,47 ,28 ,23 ,57% ,43% ,11 ,3 ,5 ,0 ,4 ,1 ,2 ,2 ,6 ,6 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,1 ,0 ,8 ,1 ,3 ,2 ,0 ,5 ,202 ,159 ,170 (84%) ,110 (69%) ,27 ,24 ,12 ,11 ,56% ,44% ,12 ,8 ,5 ,3 ,1 ,1 ,6 ,4 ,7 ,3 ,1 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,7 ,2 ,5 ,6 ,3 ,4 ,185 ,143 ,148 (80%) ,98 (69%) ,36 ,23 ,16 ,12 ,
Premier League ,16/17 ,30 ,Southampton ,Bournemouth ,0 ,0 ,61% ,39% ,14 ,12 ,4 ,3 ,8 ,7 ,2 ,2 ,6 ,3 ,4 ,1 ,14 ,8 ,1 ,0 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,10 ,8 ,4 ,4 ,2 ,4 ,554 ,347 ,459 (83%) ,261 (75%) ,48 ,50 ,20 ,19 ,66% ,34% ,8 ,3 ,2 ,1 ,5 ,1 ,1 ,1 ,5 ,3 ,3 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,2 ,2 ,1 ,0 ,2 ,297 ,146 ,251 (85%) ,103 (71%) ,26 ,23 ,12 ,10 ,56% ,44% ,6 ,9 ,2 ,2 ,3 ,6 ,1 ,1 ,1 ,0 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,6 ,2 ,3 ,2 ,2 ,257 ,201 ,208 (81%) ,158 (79%) ,22 ,27 ,8 ,9 ,
Premier League ,16/17 ,30 ,Swansea City ,Middlesbrough ,0 ,0 ,55% ,45% ,15 ,8 ,3 ,1 ,6 ,4 ,6 ,3 ,11 ,3 ,1 ,0 ,9 ,16 ,2 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,6 ,9 ,2 ,1 ,3 ,420 ,358 ,334 (80%) ,259 (72%) ,54 ,69 ,23 ,23 ,58% ,42% ,7 ,3 ,1 ,0 ,4 ,1 ,2 ,2 ,3 ,2 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,4 ,1 ,0 ,1 ,252 ,193 ,215 (85%) ,135 (70%) ,24 ,28 ,9 ,6 ,52% ,48% ,8 ,5 ,2 ,1 ,2 ,3 ,4 ,1 ,8 ,1 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,4 ,5 ,1 ,1 ,2 ,168 ,165 ,119 (71%) ,124 (75%) ,30 ,41 ,14 ,17 ,
Premier League ,16/17 ,30 ,Arsenal ,Manchester City ,2 ,2 ,44% ,56% ,8 ,14 ,3 ,5 ,5 ,6 ,0 ,3 ,3 ,8 ,5 ,6 ,8 ,15 ,3 ,2 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,6 ,9 ,2 ,5 ,3 ,1 ,405 ,506 ,306 (76%) ,398 (79%) ,64 ,62 ,13 ,16 ,52% ,48% ,5 ,6 ,2 ,3 ,3 ,2 ,0 ,1 ,2 ,2 ,3 ,3 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,4 ,2 ,2 ,1 ,1 ,223 ,200 ,169 (76%) ,147 (74%) ,26 ,27 ,3 ,7 ,37% ,63% ,3 ,8 ,1 ,2 ,2 ,4 ,0 ,2 ,1 ,6 ,2 ,3 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,5 ,0 ,3 ,2 ,0 ,182 ,306 ,137 (75%) ,251 (82%) ,38 ,35 ,10 ,9 ,
Premier League ,16/17 ,31 ,Burnley ,Stoke City ,1 ,0 ,48% ,52% ,7 ,15 ,3 ,2 ,1 ,7 ,3 ,6 ,3 ,5 ,4 ,3 ,9 ,16 ,3 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,8 ,3 ,7 ,2 ,2 ,372 ,400 ,242 (65%) ,275 (69%) ,68 ,72 ,35 ,38 ,54% ,46% ,2 ,5 ,1 ,2 ,0 ,0 ,1 ,3 ,1 ,2 ,2 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,1 ,0 ,4 ,2 ,1 ,232 ,201 ,163 (70%) ,139 (69%) ,33 ,34 ,14 ,19 ,40% ,60% ,5 ,10 ,2 ,0 ,1 ,7 ,2 ,3 ,2 ,3 ,2 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,7 ,3 ,3 ,0 ,1 ,140 ,199 ,79 (56%) ,136 (68%) ,35 ,38 ,21 ,19 ,
Premier League ,16/17 ,31 ,Leicester City ,Sunderland ,2 ,0 ,54% ,46% ,19 ,15 ,8 ,3 ,5 ,8 ,6 ,4 ,5 ,6 ,1 ,3 ,12 ,13 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,11 ,9 ,8 ,6 ,4 ,6 ,400 ,328 ,312 (78%) ,223 (68%) ,50 ,55 ,23 ,24 ,51% ,49% ,7 ,7 ,2 ,1 ,3 ,4 ,2 ,2 ,2 ,6 ,0 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,4 ,3 ,3 ,1 ,2 ,171 ,152 ,123 (72%) ,104 (68%) ,31 ,31 ,16 ,13 ,57% ,43% ,12 ,8 ,6 ,2 ,2 ,4 ,4 ,2 ,3 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,5 ,5 ,3 ,3 ,4 ,229 ,176 ,189 (83%) ,119 (68%) ,19 ,24 ,7 ,11 ,
Premier League ,16/17 ,31 ,Watford ,West Bromwich Albion ,2 ,0 ,55% ,45% ,9 ,18 ,2 ,2 ,3 ,10 ,4 ,6 ,5 ,6 ,1 ,0 ,11 ,14 ,3 ,4 ,1 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,6 ,11 ,3 ,7 ,2 ,0 ,441 ,335 ,373 (85%) ,258 (77%) ,55 ,47 ,15 ,14 ,71% ,29% ,6 ,5 ,1 ,1 ,3 ,3 ,2 ,1 ,2 ,1 ,1 ,0 ,1 ,2 ,0 ,0 ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,3 ,2 ,2 ,1 ,0 ,307 ,117 ,274 (89%) ,79 (68%) ,25 ,20 ,9 ,7 ,37% ,63% ,3 ,13 ,1 ,1 ,0 ,7 ,2 ,5 ,3 ,5 ,0 ,0 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,0 ,0 ,null ,null ,2 ,8 ,1 ,5 ,1 ,0 ,134 ,218 ,99 (74%) ,179 (82%) ,30 ,27 ,6 ,7 ,
Premier League ,16/17 ,31 ,Manchester United ,Everton ,1 ,1 ,61% ,39% ,18 ,11 ,3 ,4 ,8 ,2 ,7 ,5 ,6 ,5 ,3 ,3 ,10 ,18 ,1 ,4 ,0 ,1 ,null ,null ,null ,null ,2 ,0 ,0 ,1 ,10 ,6 ,8 ,5 ,3 ,2 ,576 ,370 ,494 (86%) ,283 (76%) ,60 ,45 ,9 ,11 ,59% ,41% ,6 ,6 ,2 ,2 ,3 ,1 ,1 ,3 ,3 ,2 ,2 ,2 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,3 ,2 ,3 ,4 ,1 ,2 ,321 ,227 ,280 (87%) ,184 (81%) ,27 ,20 ,6 ,5 ,65% ,35% ,12 ,5 ,1 ,2 ,5 ,1 ,6 ,2 ,3 ,3 ,1 ,1 ,1 ,3 ,0 ,1 ,null ,null ,null ,null ,1 ,0 ,0 ,1 ,7 ,4 ,5 ,1 ,2 ,0 ,255 ,143 ,214 (84%) ,99 (69%) ,33 ,25 ,3 ,6 ,
Premier League ,16/17 ,31 ,Arsenal ,West Ham United ,3 ,0 ,65% ,35% ,21 ,7 ,8 ,2 ,7 ,4 ,6 ,1 ,5 ,0 ,2 ,3 ,11 ,5 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,13 ,2 ,8 ,5 ,2 ,5 ,680 ,347 ,596 (88%) ,266 (77%) ,54 ,60 ,15 ,13 ,65% ,35% ,8 ,3 ,2 ,0 ,4 ,3 ,2 ,0 ,3 ,0 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,3 ,2 ,0 ,2 ,313 ,164 ,265 (85%) ,120 (73%) ,30 ,31 ,10 ,8 ,66% ,34% ,13 ,4 ,6 ,2 ,3 ,1 ,4 ,1 ,2 ,0 ,1 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,1 ,5 ,3 ,2 ,3 ,367 ,183 ,331 (90%) ,146 (80%) ,24 ,29 ,5 ,5 ,
Premier League ,16/17 ,31 ,Hull City ,Middlesbrough ,4 ,2 ,47% ,53% ,17 ,12 ,5 ,4 ,7 ,4 ,5 ,4 ,8 ,4 ,1 ,1 ,13 ,12 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,15 ,7 ,2 ,5 ,2 ,1 ,400 ,433 ,307 (77%) ,326 (75%) ,48 ,74 ,19 ,35 ,44% ,56% ,8 ,12 ,3 ,4 ,3 ,4 ,2 ,4 ,4 ,3 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,7 ,7 ,1 ,5 ,2 ,0 ,196 ,243 ,148 (76%) ,187 (77%) ,19 ,40 ,10 ,24 ,51% ,49% ,9 ,0 ,2 ,0 ,4 ,0 ,3 ,0 ,4 ,1 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,8 ,0 ,1 ,0 ,0 ,1 ,204 ,190 ,159 (78%) ,139 (73%) ,29 ,34 ,9 ,11 ,
